experiment,algo,episode,distance
FOMAML,VPG,870,21.76
FOMAML,VPG,871,21.66
FOMAML,VPG,872,21.39
FOMAML,VPG,873,18.19
FOMAML,VPG,874,17.89
FOMAML,VPG,875,20.65
FOMAML,VPG,876,20.88
FOMAML,VPG,877,21.02
FOMAML,VPG,878,21.67
FOMAML,VPG,879,20.96
FOMAML,VPG,880,20.95
FOMAML,VPG,881,21.81
FOMAML,VPG,882,21.73
FOMAML,VPG,883,22.27
FOMAML,VPG,884,23.36
FOMAML,VPG,885,22.76
FOMAML,VPG,886,23.94
FOMAML,VPG,887,23.9
FOMAML,VPG,888,25.5
FOMAML,VPG,889,26.51
FOMAML,VPG,890,26.64
FOMAML,VPG,891,25.72
FOMAML,VPG,892,24.44
FOMAML,VPG,893,25.2
FOMAML,VPG,894,24.95
FOMAML,VPG,895,23.02
FOMAML,VPG,896,21.63
FOMAML,VPG,897,21.38
FOMAML,VPG,898,20.87
FOMAML,VPG,899,19.86
FOMAML,VPG,900,17.77
FOMAML,VPG,901,18.97
FOMAML,VPG,902,17.68
FOMAML,VPG,903,19.3
FOMAML,VPG,904,17.71
FOMAML,VPG,905,17.81
FOMAML,VPG,906,17.81
FOMAML,VPG,907,18.4
FOMAML,VPG,908,17.83
FOMAML,VPG,909,20.38
FOMAML,VPG,910,20.61
FOMAML,VPG,911,20.42
FOMAML,VPG,912,21.89
FOMAML,VPG,913,21.64
FOMAML,VPG,914,21.08
FOMAML,VPG,915,20.83
FOMAML,VPG,916,21.09
FOMAML,VPG,917,21.04
FOMAML,VPG,918,21.01
FOMAML,VPG,919,21.04
FOMAML,VPG,920,21.29
FOMAML,VPG,921,20.02
FOMAML,VPG,922,20.82
FOMAML,VPG,923,19.2
FOMAML,VPG,924,18.91
FOMAML,VPG,925,20.29
FOMAML,VPG,926,17.45
FOMAML,VPG,927,19.02
FOMAML,VPG,928,18.61
FOMAML,VPG,929,17.9
FOMAML,VPG,930,20.55
FOMAML,VPG,931,20.26
FOMAML,VPG,932,21.36
FOMAML,VPG,933,20.76
FOMAML,VPG,934,22.16
FOMAML,VPG,935,21.81
FOMAML,VPG,936,21.85
FOMAML,VPG,937,21.37
FOMAML,VPG,938,20.78
FOMAML,VPG,939,19.79
FOMAML,VPG,940,19.8
FOMAML,VPG,941,18.98
FOMAML,VPG,942,19.06
FOMAML,VPG,943,19.16
FOMAML,VPG,944,19.95
FOMAML,VPG,945,16.95
FOMAML,VPG,946,18.69
FOMAML,VPG,947,18.4
FOMAML,VPG,948,18.65
FOMAML,VPG,949,20.2
FOMAML,VPG,950,18.6
FOMAML,VPG,951,18.34
FOMAML,VPG,952,19.64
FOMAML,VPG,953,20.03
FOMAML,VPG,954,20.3
FOMAML,VPG,955,21.81
FOMAML,VPG,956,21.48
FOMAML,VPG,957,22.76
FOMAML,VPG,958,23.55
FOMAML,VPG,959,24.07
FOMAML,VPG,960,22.19
FOMAML,VPG,961,24.4
FOMAML,VPG,962,22.39
FOMAML,VPG,963,23.56
FOMAML,VPG,964,22.16
FOMAML,VPG,965,22.15
FOMAML,VPG,966,21.78
FOMAML,VPG,967,21.09
FOMAML,VPG,968,22.12
FOMAML,VPG,969,22.66
FOMAML,VPG,970,22.97
FOMAML,VPG,971,23.61
FOMAML,VPG,972,21.32
FOMAML,VPG,973,21.42
FOMAML,VPG,974,21.13
FOMAML,VPG,975,20.86
FOMAML,VPG,976,21.52
FOMAML,VPG,977,22.02
FOMAML,VPG,978,20.75
FOMAML,VPG,979,20.6
FOMAML,VPG,980,21.24
FOMAML,VPG,981,21.91
FOMAML,VPG,982,22.6
FOMAML,VPG,983,22.67
FOMAML,VPG,984,23.0
FOMAML,VPG,985,22.9
FOMAML,VPG,986,21.82
FOMAML,VPG,987,22.65
FOMAML,VPG,988,21.86
FOMAML,VPG,989,21.36
FOMAML,VPG,990,20.88
FOMAML,VPG,991,21.23
FOMAML,VPG,992,20.71
FOMAML,VPG,993,21.05
FOMAML,VPG,994,21.66
FOMAML,VPG,995,22.02
FOMAML,VPG,996,22.89
FOMAML,VPG,997,22.51
FOMAML,VPG,998,22.86
FOMAML,VPG,999,23.01
FOMAML,VPG,1000,22.63
FOMAML,VPG,1001,22.03
FOMAML,VPG,1002,21.6
FOMAML,VPG,1003,21.83
FOMAML,VPG,1004,21.29
FOMAML,VPG,1005,21.1
FOMAML,VPG,1006,19.3
FOMAML,VPG,1007,18.26
FOMAML,VPG,1008,17.96
FOMAML,VPG,1009,19.37
FOMAML,VPG,1010,19.4
FOMAML,VPG,1011,18.2
FOMAML,VPG,1012,17.85
FOMAML,VPG,1013,19.66
FOMAML,VPG,1014,19.45
FOMAML,VPG,1015,17.97
FOMAML,VPG,1016,18.63
FOMAML,VPG,1017,18.16
FOMAML,VPG,1018,20.79
FOMAML,VPG,1019,21.0
FOMAML,VPG,1020,21.58
FOMAML,VPG,1021,22.42
FOMAML,VPG,1022,21.93
FOMAML,VPG,1023,22.54
FOMAML,VPG,1024,22.46
FOMAML,VPG,1025,21.21
FOMAML,VPG,1026,20.89
FOMAML,VPG,1027,20.35
FOMAML,VPG,1028,19.26
FOMAML,VPG,1029,20.05
FOMAML,VPG,1030,17.96
FOMAML,VPG,1031,19.2
FOMAML,VPG,1032,19.66
FOMAML,VPG,1033,18.84
FOMAML,VPG,1034,19.18
FOMAML,VPG,1035,19.18
FOMAML,VPG,1036,18.44
FOMAML,VPG,1037,20.41
FOMAML,VPG,1038,20.56
FOMAML,VPG,1039,19.1
FOMAML,VPG,1040,19.26
FOMAML,VPG,1041,19.31
FOMAML,VPG,1042,18.16
FOMAML,VPG,1043,17.79
FOMAML,VPG,1044,17.95
FOMAML,VPG,1045,19.4
FOMAML,VPG,1046,19.28
FOMAML,VPG,1047,19.23
FOMAML,VPG,1048,19.15
FOMAML,VPG,1049,19.38
FOMAML,VPG,1050,21.66
FOMAML,VPG,1051,21.98
FOMAML,VPG,1052,22.73
FOMAML,VPG,1053,22.9
FOMAML,VPG,1054,23.11
FOMAML,VPG,1055,23.55
FOMAML,VPG,1056,23.74
FOMAML,VPG,1057,23.0
FOMAML,VPG,1058,22.5
FOMAML,VPG,1059,21.71
FOMAML,VPG,1060,21.69
FOMAML,VPG,1061,21.45
FOMAML,VPG,1062,21.81
FOMAML,VPG,1063,21.87
FOMAML,VPG,1064,22.59
FOMAML,VPG,1065,22.32
FOMAML,VPG,1066,22.87
FOMAML,VPG,1067,22.79
FOMAML,VPG,1068,23.08
FOMAML,VPG,1069,22.6
FOMAML,VPG,1070,22.7
FOMAML,VPG,1071,21.97
FOMAML,VPG,1072,20.27
FOMAML,VPG,1073,21.97
FOMAML,VPG,1074,20.57
FOMAML,VPG,1075,21.96
FOMAML,VPG,1076,18.64
FOMAML,VPG,1077,18.46
FOMAML,VPG,1078,18.13
FOMAML,VPG,1079,19.6
FOMAML,VPG,1080,18.16
FOMAML,VPG,1081,18.77
FOMAML,VPG,1082,18.9
FOMAML,VPG,1083,19.59
FOMAML,VPG,1084,18.48
FOMAML,VPG,1085,18.39
FOMAML,VPG,1086,19.68
FOMAML,VPG,1087,20.72
FOMAML,VPG,1088,20.41
FOMAML,VPG,1089,20.71
FOMAML,VPG,1090,20.93
FOMAML,VPG,1091,20.78
FOMAML,VPG,1092,20.11
FOMAML,VPG,1093,20.3
FOMAML,VPG,1094,21.53
FOMAML,VPG,1095,20.4
FOMAML,VPG,1096,21.42
FOMAML,VPG,1097,21.63
FOMAML,VPG,1098,20.48
FOMAML,VPG,1099,20.91
FOMAML,VPG,1100,20.52
FOMAML,VPG,1101,21.18
FOMAML,VPG,1102,21.06
FOMAML,VPG,1103,20.92
FOMAML,VPG,1104,20.85
FOMAML,VPG,1105,21.13
FOMAML,VPG,1106,20.91
FOMAML,VPG,1107,21.31
FOMAML,VPG,1108,21.59
FOMAML,VPG,1109,20.79
FOMAML,VPG,1110,21.5
FOMAML,VPG,1111,23.35
FOMAML,VPG,1112,23.19
FOMAML,VPG,1113,24.41
FOMAML,VPG,1114,23.88
FOMAML,VPG,1115,23.76
FOMAML,VPG,1116,24.52
FOMAML,VPG,1117,23.23
FOMAML,VPG,1118,23.08
FOMAML,VPG,1119,22.76
FOMAML,VPG,1120,22.98
FOMAML,VPG,1121,23.12
FOMAML,VPG,1122,23.5
FOMAML,VPG,1123,21.95
FOMAML,VPG,1124,24.06
FOMAML,VPG,1125,24.17
FOMAML,VPG,1126,25.0
FOMAML,VPG,1127,24.12
FOMAML,VPG,1128,23.2
FOMAML,VPG,1129,23.2
FOMAML,VPG,1130,22.57
FOMAML,VPG,1131,23.26
FOMAML,VPG,1132,23.32
FOMAML,VPG,1133,23.95
FOMAML,VPG,1134,23.89
FOMAML,VPG,1135,22.22
FOMAML,VPG,1136,21.91
FOMAML,VPG,1137,22.79
FOMAML,VPG,1138,22.24
FOMAML,VPG,1139,21.82
FOMAML,VPG,1140,21.24
FOMAML,VPG,1141,22.44
FOMAML,VPG,1142,22.57
FOMAML,VPG,1143,23.65
FOMAML,VPG,1144,22.81
FOMAML,VPG,1145,22.04
FOMAML,VPG,1146,22.73
FOMAML,VPG,1147,23.24
FOMAML,VPG,1148,24.32
FOMAML,VPG,1149,23.2
FOMAML,VPG,1150,22.88
FOMAML,VPG,1151,22.47
FOMAML,VPG,1152,22.44
FOMAML,VPG,1153,22.48
FOMAML,VPG,1154,22.86
FOMAML,VPG,1155,21.94
FOMAML,VPG,1156,22.87
FOMAML,VPG,1157,22.96
FOMAML,VPG,1158,22.4
FOMAML,VPG,1159,23.19
FOMAML,VPG,1160,23.57
FOMAML,VPG,1161,22.49
FOMAML,VPG,1162,22.91
FOMAML,VPG,1163,23.05
FOMAML,VPG,1164,23.65
FOMAML,VPG,1165,22.23
FOMAML,VPG,1166,24.08
FOMAML,VPG,1167,22.65
FOMAML,VPG,1168,23.8
FOMAML,VPG,1169,23.67
FOMAML,VPG,1170,24.35
FOMAML,VPG,1171,23.82
FOMAML,VPG,1172,23.11
FOMAML,VPG,1173,23.78
FOMAML,VPG,1174,24.11
FOMAML,VPG,1175,23.77
FOMAML,VPG,1176,24.81
FOMAML,VPG,1177,24.4
FOMAML,VPG,1178,26.14
FOMAML,VPG,1179,24.45
FOMAML,VPG,1180,23.99
FOMAML,VPG,1181,24.66
FOMAML,VPG,1182,24.45
FOMAML,VPG,1183,23.15
FOMAML,VPG,1184,22.87
FOMAML,VPG,1185,24.41
FOMAML,VPG,1186,22.88
FOMAML,VPG,1187,25.34
FOMAML,VPG,1188,24.19
FOMAML,VPG,1189,23.37
FOMAML,VPG,1190,25.07
FOMAML,VPG,1191,24.72
FOMAML,VPG,1192,23.96
FOMAML,VPG,1193,24.61
FOMAML,VPG,1194,25.06
FOMAML,VPG,1195,24.96
FOMAML,VPG,1196,25.96
FOMAML,VPG,1197,25.65
FOMAML,VPG,1198,25.27
FOMAML,VPG,1199,23.77
FOMAML,VPG,1200,24.22
FOMAML,VPG,1201,23.28
FOMAML,VPG,1202,21.81
FOMAML,VPG,1203,22.9
FOMAML,VPG,1204,22.24
FOMAML,VPG,1205,23.13
FOMAML,VPG,1206,23.58
FOMAML,VPG,1207,21.96
FOMAML,VPG,1208,23.28
FOMAML,VPG,1209,24.33
FOMAML,VPG,1210,22.55
FOMAML,VPG,1211,21.43
FOMAML,VPG,1212,21.02
FOMAML,VPG,1213,21.7
FOMAML,VPG,1214,22.6
FOMAML,VPG,1215,21.44
FOMAML,VPG,1216,21.92
FOMAML,VPG,1217,21.06
FOMAML,VPG,1218,22.48
FOMAML,VPG,1219,23.43
FOMAML,VPG,1220,22.71
FOMAML,VPG,1221,22.95
FOMAML,VPG,1222,22.59
FOMAML,VPG,1223,23.35
FOMAML,VPG,1224,22.86
FOMAML,VPG,1225,21.97
FOMAML,VPG,1226,24.03
FOMAML,VPG,1227,21.4
FOMAML,VPG,1228,22.65
FOMAML,VPG,1229,22.71
FOMAML,VPG,1230,23.51
FOMAML,VPG,1231,22.53
FOMAML,VPG,1232,23.28
FOMAML,VPG,1233,22.64
FOMAML,VPG,1234,23.14
FOMAML,VPG,1235,23.1
FOMAML,VPG,1236,23.54
FOMAML,VPG,1237,23.52
FOMAML,VPG,1238,23.18
FOMAML,VPG,1239,23.22
FOMAML,VPG,1240,22.48
FOMAML,VPG,1241,22.57
FOMAML,VPG,1242,23.04
FOMAML,VPG,1243,23.05
FOMAML,VPG,1244,22.29
FOMAML,VPG,1245,22.17
FOMAML,VPG,1246,21.73
FOMAML,VPG,1247,22.7
FOMAML,VPG,1248,21.42
FOMAML,VPG,1249,23.86
FOMAML,VPG,1250,23.57
FOMAML,VPG,1251,22.66
FOMAML,VPG,1252,23.55
FOMAML,VPG,1253,23.9
FOMAML,VPG,1254,21.46
FOMAML,VPG,1255,23.3
FOMAML,VPG,1256,24.05
FOMAML,VPG,1257,23.53
FOMAML,VPG,1258,26.77
FOMAML,VPG,1259,25.75
FOMAML,VPG,1260,25.43
FOMAML,VPG,1261,24.06
FOMAML,VPG,1262,22.89
FOMAML,VPG,1263,19.58
FOMAML,VPG,1264,21.39
FOMAML,VPG,1265,23.64
FOMAML,VPG,1266,22.46
FOMAML,VPG,1267,21.63
FOMAML,VPG,1268,19.41
FOMAML,VPG,1269,20.54
FOMAML,VPG,1270,18.59
FOMAML,VPG,1271,18.36
FOMAML,VPG,1272,18.15
FOMAML,VPG,1273,15.14
FOMAML,VPG,1274,16.99
FOMAML,VPG,1275,20.79
FOMAML,VPG,1276,25.86
FOMAML,VPG,1277,26.16
FOMAML,VPG,1278,20.34
FOMAML,VPG,1279,22.0
FOMAML,VPG,1280,18.62
FOMAML,VPG,1281,18.5
FOMAML,VPG,1282,21.47
FOMAML,VPG,1283,23.75
FOMAML,VPG,1284,21.59
FOMAML,VPG,1285,29.32
FOMAML,VPG,1286,22.3
FOMAML,VPG,1287,22.08
FOMAML,VPG,1288,21.28
FOMAML,VPG,1289,22.78
FOMAML,VPG,1290,20.17
FOMAML,VPG,1291,19.71
FOMAML,VPG,1292,23.02
FOMAML,VPG,1293,21.13
FOMAML,VPG,1294,19.5
FOMAML,VPG,1295,21.57
FOMAML,VPG,1296,19.43
FOMAML,VPG,1297,19.59
FOMAML,VPG,1298,21.3
FOMAML,VPG,1299,22.6
FOMAML,VPG,1300,26.77
FOMAML,VPG,1301,25.09
FOMAML,VPG,1302,24.03
FOMAML,VPG,1303,23.36
FOMAML,VPG,1304,22.78
FOMAML,VPG,1305,19.53
FOMAML,VPG,1306,20.15
FOMAML,VPG,1307,18.58
FOMAML,VPG,1308,21.42
FOMAML,VPG,1309,22.46
FOMAML,VPG,1310,21.54
FOMAML,VPG,1311,21.39
FOMAML,VPG,1312,20.24
FOMAML,VPG,1313,19.61
FOMAML,VPG,1314,19.52
FOMAML,VPG,1315,21.32
FOMAML,VPG,1316,18.9
FOMAML,VPG,1317,17.45
FOMAML,VPG,1318,17.74
FOMAML,VPG,1319,19.0
FOMAML,VPG,1320,21.13
FOMAML,VPG,1321,19.24
FOMAML,VPG,1322,18.1
FOMAML,VPG,1323,22.3
FOMAML,VPG,1324,19.47
FOMAML,VPG,1325,19.85
FOMAML,VPG,1326,22.13
FOMAML,VPG,1327,18.79
FOMAML,VPG,1328,17.49
FOMAML,VPG,1329,19.39
FOMAML,VPG,1330,17.62
FOMAML,VPG,1331,18.36
FOMAML,VPG,1332,19.43
FOMAML,VPG,1333,16.28
FOMAML,VPG,1334,16.43
FOMAML,VPG,1335,15.43
FOMAML,VPG,1336,16.92
FOMAML,VPG,1337,16.1
FOMAML,VPG,1338,15.32
FOMAML,VPG,1339,15.99
FOMAML,VPG,1340,14.9
FOMAML,VPG,1341,17.42
FOMAML,VPG,1342,15.48
FOMAML,VPG,1343,15.91
FOMAML,VPG,1344,16.97
FOMAML,VPG,1345,16.06
FOMAML,VPG,1346,16.04
FOMAML,VPG,1347,15.62
FOMAML,VPG,1348,15.02
FOMAML,VPG,1349,15.26
FOMAML,VPG,1350,13.75
FOMAML,VPG,1351,15.24
FOMAML,VPG,1352,14.74
FOMAML,VPG,1353,16.29
FOMAML,VPG,1354,15.54
FOMAML,VPG,1355,16.26
FOMAML,VPG,1356,16.28
FOMAML,VPG,1357,17.05
FOMAML,VPG,1358,18.13
FOMAML,VPG,1359,14.98
FOMAML,VPG,1360,14.6
FOMAML,VPG,1361,16.3
FOMAML,VPG,1362,15.82
FOMAML,VPG,1363,14.3
FOMAML,VPG,1364,13.77
FOMAML,VPG,1365,13.48
FOMAML,VPG,1366,12.85
FOMAML,VPG,1367,12.88
FOMAML,VPG,1368,12.93
FOMAML,VPG,1369,14.23
FOMAML,VPG,1370,12.59
FOMAML,VPG,1371,13.67
FOMAML,VPG,1372,14.08
FOMAML,VPG,1373,12.49
FOMAML,VPG,1374,12.78
FOMAML,VPG,1375,11.72
FOMAML,VPG,1376,13.28
FOMAML,VPG,1377,12.7
FOMAML,VPG,1378,12.89
FOMAML,VPG,1379,13.19
FOMAML,VPG,1380,12.87
FOMAML,VPG,1381,12.85
FOMAML,VPG,1382,11.95
FOMAML,VPG,1383,11.56
FOMAML,VPG,1384,11.45
FOMAML,VPG,1385,12.33
FOMAML,VPG,1386,13.2
FOMAML,VPG,1387,12.76
FOMAML,VPG,1388,11.5
FOMAML,VPG,1389,11.07
FOMAML,VPG,1390,10.77
FOMAML,VPG,1391,11.43
FOMAML,VPG,1392,10.83
FOMAML,VPG,1393,11.08
FOMAML,VPG,1394,12.69
FOMAML,VPG,1395,16.13
FOMAML,VPG,1396,13.82
FOMAML,VPG,1397,13.92
FOMAML,VPG,1398,13.88
FOMAML,VPG,1399,15.66
FOMAML,VPG,1400,15.24
FOMAML,VPG,1401,12.72
FOMAML,VPG,1402,14.07
FOMAML,VPG,1403,13.81
FOMAML,VPG,1404,15.93
FOMAML,VPG,1405,13.17
FOMAML,VPG,1406,12.15
FOMAML,VPG,1407,12.98
FOMAML,VPG,1408,12.36
FOMAML,VPG,1409,11.98
FOMAML,VPG,1410,13.04
FOMAML,VPG,1411,11.12
FOMAML,VPG,1412,12.81
FOMAML,VPG,1413,11.58
FOMAML,VPG,1414,12.83
FOMAML,VPG,1415,13.07
FOMAML,VPG,1416,11.87
FOMAML,VPG,1417,12.35
FOMAML,VPG,1418,14.55
FOMAML,VPG,1419,13.15
FOMAML,VPG,1420,11.8
FOMAML,VPG,1421,11.9
FOMAML,VPG,1422,11.64
FOMAML,VPG,1423,11.39
FOMAML,VPG,1424,11.27
FOMAML,VPG,1425,12.53
FOMAML,VPG,1426,11.6
FOMAML,VPG,1427,11.02
FOMAML,VPG,1428,11.54
FOMAML,VPG,1429,10.89
FOMAML,VPG,1430,10.41
FOMAML,VPG,1431,10.4
FOMAML,VPG,1432,11.3
FOMAML,VPG,1433,12.66
FOMAML,VPG,1434,11.35
FOMAML,VPG,1435,11.61
FOMAML,VPG,1436,10.81
FOMAML,VPG,1437,11.04
FOMAML,VPG,1438,11.19
FOMAML,VPG,1439,11.3
FOMAML,VPG,1440,13.3
FOMAML,VPG,1441,12.88
FOMAML,VPG,1442,12.77
FOMAML,VPG,1443,10.64
FOMAML,VPG,1444,11.51
FOMAML,VPG,1445,12.33
FOMAML,VPG,1446,14.63
FOMAML,VPG,1447,15.78
FOMAML,VPG,1448,14.74
FOMAML,VPG,1449,17.71
FOMAML,VPG,1450,19.12
FOMAML,VPG,1451,18.01
FOMAML,VPG,1452,14.25
FOMAML,VPG,1453,13.72
FOMAML,VPG,1454,12.73
FOMAML,VPG,1455,12.89
FOMAML,VPG,1456,11.25
FOMAML,VPG,1457,11.92
FOMAML,VPG,1458,10.65
FOMAML,VPG,1459,10.32
FOMAML,VPG,1460,11.94
FOMAML,VPG,1461,13.63
FOMAML,VPG,1462,15.25
FOMAML,VPG,1463,17.2
FOMAML,VPG,1464,16.88
FOMAML,VPG,1465,16.29
FOMAML,VPG,1466,16.61
FOMAML,VPG,1467,17.74
FOMAML,VPG,1468,17.79
FOMAML,VPG,1469,16.26
FOMAML,VPG,1470,16.03
FOMAML,VPG,1471,15.85
FOMAML,VPG,1472,16.68
FOMAML,VPG,1473,16.11
FOMAML,VPG,1474,16.24
FOMAML,VPG,1475,14.97
FOMAML,VPG,1476,15.19
FOMAML,VPG,1477,14.2
FOMAML,VPG,1478,14.75
FOMAML,VPG,1479,14.49
FOMAML,VPG,1480,14.35
FOMAML,VPG,1481,16.06
FOMAML,VPG,1482,16.3
FOMAML,VPG,1483,15.68
FOMAML,VPG,1484,15.6
FOMAML,VPG,1485,15.69
FOMAML,VPG,1486,16.06
FOMAML,VPG,1487,17.98
FOMAML,VPG,1488,18.48
FOMAML,VPG,1489,19.19
FOMAML,VPG,1490,18.55
FOMAML,VPG,1491,20.78
FOMAML,VPG,1492,20.98
FOMAML,VPG,1493,19.23
FOMAML,VPG,1494,18.93
FOMAML,VPG,1495,17.78
FOMAML,VPG,1496,16.99
FOMAML,VPG,1497,15.54
FOMAML,VPG,1498,17.59
FOMAML,VPG,1499,16.88
FOMAML,VPG,1500,16.09
FOMAML,VPG,1501,17.18
FOMAML,VPG,1502,17.17
FOMAML,VPG,1503,17.24
FOMAML,VPG,1504,15.08
FOMAML,VPG,1505,17.94
FOMAML,VPG,1506,18.86
FOMAML,VPG,1507,19.24
FOMAML,VPG,1508,20.38
FOMAML,VPG,1509,18.24
FOMAML,VPG,1510,19.86
FOMAML,VPG,1511,21.62
FOMAML,VPG,1512,22.12
FOMAML,VPG,1513,21.59
FOMAML,VPG,1514,21.76
FOMAML,VPG,1515,22.24
FOMAML,VPG,1516,21.31
FOMAML,VPG,1517,20.28
FOMAML,VPG,1518,22.26
FOMAML,VPG,1519,23.66
FOMAML,VPG,1520,25.08
FOMAML,VPG,1521,23.06
FOMAML,VPG,1522,23.6
FOMAML,VPG,1523,23.94
FOMAML,VPG,1524,24.14
FOMAML,VPG,1525,22.25
FOMAML,VPG,1526,24.23
FOMAML,VPG,1527,25.81
FOMAML,VPG,1528,23.87
FOMAML,VPG,1529,23.83
FOMAML,VPG,1530,23.94
FOMAML,VPG,1531,24.16
FOMAML,VPG,1532,24.14
FOMAML,VPG,1533,19.33
FOMAML,VPG,1534,19.6
FOMAML,VPG,1535,18.6
FOMAML,VPG,1536,18.89
FOMAML,VPG,1537,17.37
FOMAML,VPG,1538,19.16
FOMAML,VPG,1539,19.03
FOMAML,VPG,1540,17.97
FOMAML,VPG,1541,17.6
FOMAML,VPG,1542,18.09
FOMAML,VPG,1543,18.64
FOMAML,VPG,1544,17.35
FOMAML,VPG,1545,18.28
FOMAML,VPG,1546,16.55
FOMAML,VPG,1547,17.21
FOMAML,VPG,1548,16.35
FOMAML,VPG,1549,17.95
FOMAML,VPG,1550,17.27
FOMAML,VPG,1551,17.94
FOMAML,VPG,1552,17.98
FOMAML,VPG,1553,17.65
FOMAML,VPG,1554,16.38
FOMAML,VPG,1555,17.45
FOMAML,VPG,1556,18.81
FOMAML,VPG,1557,16.98
FOMAML,VPG,1558,16.77
FOMAML,VPG,1559,16.36
FOMAML,VPG,1560,17.81
FOMAML,VPG,1561,16.63
FOMAML,VPG,1562,17.36
FOMAML,VPG,1563,16.43
FOMAML,VPG,1564,16.97
FOMAML,VPG,1565,15.78
FOMAML,VPG,1566,15.61
FOMAML,VPG,1567,16.74
FOMAML,VPG,1568,15.27
FOMAML,VPG,1569,15.97
FOMAML,VPG,1570,17.12
FOMAML,VPG,1571,16.75
FOMAML,VPG,1572,17.67
FOMAML,VPG,1573,17.73
FOMAML,VPG,1574,17.75
FOMAML,VPG,1575,18.64
FOMAML,VPG,1576,18.41
FOMAML,VPG,1577,18.43
FOMAML,VPG,1578,19.38
FOMAML,VPG,1579,19.3
FOMAML,VPG,1580,20.85
FOMAML,VPG,1581,21.19
FOMAML,VPG,1582,21.32
FOMAML,VPG,1583,21.1
FOMAML,VPG,1584,21.38
FOMAML,VPG,1585,18.89
FOMAML,VPG,1586,20.03
FOMAML,VPG,1587,19.74
FOMAML,VPG,1588,19.95
FOMAML,VPG,1589,19.88
FOMAML,VPG,1590,21.95
FOMAML,VPG,1591,21.41
FOMAML,VPG,1592,22.35
FOMAML,VPG,1593,21.79
FOMAML,VPG,1594,21.49
FOMAML,VPG,1595,21.85
FOMAML,VPG,1596,21.97
FOMAML,VPG,1597,20.73
FOMAML,VPG,1598,21.02
FOMAML,VPG,1599,20.48
FOMAML,VPG,1600,20.32
FOMAML,VPG,1601,20.66
FOMAML,VPG,1602,21.35
FOMAML,VPG,1603,21.16
FOMAML,VPG,1604,20.17
FOMAML,VPG,1605,20.27
FOMAML,VPG,1606,19.63
FOMAML,VPG,1607,18.16
FOMAML,VPG,1608,19.06
FOMAML,VPG,1609,17.89
FOMAML,VPG,1610,19.06
FOMAML,VPG,1611,18.2
FOMAML,VPG,1612,18.07
FOMAML,VPG,1613,18.79
FOMAML,VPG,1614,19.16
FOMAML,VPG,1615,18.54
FOMAML,VPG,1616,18.07
FOMAML,VPG,1617,17.16
FOMAML,VPG,1618,16.77
FOMAML,VPG,1619,16.49
FOMAML,VPG,1620,16.42
FOMAML,VPG,1621,15.27
FOMAML,VPG,1622,15.45
FOMAML,VPG,1623,14.7
FOMAML,VPG,1624,14.28
FOMAML,VPG,1625,14.89
FOMAML,VPG,1626,15.01
FOMAML,VPG,1627,13.19
FOMAML,VPG,1628,13.0
FOMAML,VPG,1629,12.93
FOMAML,VPG,1630,14.39
FOMAML,VPG,1631,14.05
FOMAML,VPG,1632,15.72
FOMAML,VPG,1633,14.91
FOMAML,VPG,1634,15.08
FOMAML,VPG,1635,16.47
FOMAML,VPG,1636,16.19
FOMAML,VPG,1637,16.74
FOMAML,VPG,1638,17.22
FOMAML,VPG,1639,17.38
FOMAML,VPG,1640,18.58
FOMAML,VPG,1641,18.07
FOMAML,VPG,1642,18.08
FOMAML,VPG,1643,19.29
FOMAML,VPG,1644,20.54
FOMAML,VPG,1645,20.21
FOMAML,VPG,1646,20.43
FOMAML,VPG,1647,19.43
FOMAML,VPG,1648,20.15
FOMAML,VPG,1649,19.0
FOMAML,VPG,1650,17.92
FOMAML,VPG,1651,19.06
FOMAML,VPG,1652,18.48
FOMAML,VPG,1653,18.64
FOMAML,VPG,1654,17.97
FOMAML,VPG,1655,18.53
FOMAML,VPG,1656,19.22
FOMAML,VPG,1657,19.15
FOMAML,VPG,1658,19.49
FOMAML,VPG,1659,18.61
FOMAML,VPG,1660,17.96
FOMAML,VPG,1661,18.44
FOMAML,VPG,1662,18.22
FOMAML,VPG,1663,17.76
FOMAML,VPG,1664,18.22
FOMAML,VPG,1665,17.4
FOMAML,VPG,1666,16.97
FOMAML,VPG,1667,18.27
FOMAML,VPG,1668,17.9
FOMAML,VPG,1669,19.07
FOMAML,VPG,1670,18.54
FOMAML,VPG,1671,18.69
FOMAML,VPG,1672,17.92
FOMAML,VPG,1673,17.75
FOMAML,VPG,1674,18.09
FOMAML,VPG,1675,18.23
FOMAML,VPG,1676,17.55
FOMAML,VPG,1677,18.43
FOMAML,VPG,1678,17.32
FOMAML,VPG,1679,15.99
FOMAML,VPG,1680,18.0
FOMAML,VPG,1681,19.19
FOMAML,VPG,1682,19.52
FOMAML,VPG,1683,19.51
FOMAML,VPG,1684,20.58
FOMAML,VPG,1685,19.74
FOMAML,VPG,1686,19.9
FOMAML,VPG,1687,19.73
FOMAML,VPG,1688,20.52
FOMAML,VPG,1689,20.05
FOMAML,VPG,1690,18.83
FOMAML,VPG,1691,19.69
FOMAML,VPG,1692,18.33
FOMAML,VPG,1693,19.11
FOMAML,VPG,1694,19.58
FOMAML,VPG,1695,19.06
FOMAML,VPG,1696,20.44
FOMAML,VPG,1697,19.07
FOMAML,VPG,1698,19.0
FOMAML,VPG,1699,20.44
