experiment,algo,episode,distance
original,VPG,2012,19.96
original,VPG,2013,25.51
original,VPG,2014,18.03
original,VPG,2015,25.46
original,VPG,2016,26.95
original,VPG,2017,25.68
original,VPG,2018,27.12
original,VPG,2019,18.11
original,VPG,2020,18.34
original,VPG,2021,23.73
original,VPG,2022,20.07
original,VPG,2023,22.99
original,VPG,2024,20.9
original,VPG,2025,24.97
original,VPG,2026,20.13
original,VPG,2027,24.0
original,VPG,2028,20.94
original,VPG,2029,23.9
original,VPG,2030,20.46
original,VPG,2031,21.75
original,VPG,2032,27.9
original,VPG,2033,27.91
original,VPG,2034,16.96
original,VPG,2035,22.95
original,VPG,2036,24.79
original,VPG,2037,23.38
original,VPG,2038,18.6
original,VPG,2039,17.35
original,VPG,2040,26.09
original,VPG,2041,24.37
original,VPG,2042,25.64
original,VPG,2043,29.21
original,VPG,2044,23.15
original,VPG,2045,22.3
original,VPG,2046,26.51
original,VPG,2047,23.09
original,VPG,2048,24.61
original,VPG,2049,21.13
original,VPG,2050,25.37
original,VPG,2051,22.34
original,VPG,2052,23.71
original,VPG,2053,20.01
original,VPG,2054,22.53
original,VPG,2055,23.28
original,VPG,2056,26.13
original,VPG,2057,19.43
original,VPG,2058,21.26
original,VPG,2059,18.71
original,VPG,2060,24.49
original,VPG,2061,18.59
original,VPG,2062,28.35
original,VPG,2063,15.69
original,VPG,2064,21.15
original,VPG,2065,24.56
original,VPG,2066,22.26
original,VPG,2067,17.73
original,VPG,2068,28.87
original,VPG,2069,23.92
original,VPG,2070,24.96
original,VPG,2071,27.7
original,VPG,2072,28.73
original,VPG,2073,19.05
original,VPG,2074,26.8
original,VPG,2075,28.39
original,VPG,2076,27.38
original,VPG,2077,27.93
original,VPG,2078,15.08
original,VPG,2079,31.45
original,VPG,2080,29.12
original,VPG,2081,33.45
original,VPG,2082,30.83
original,VPG,2083,33.63
original,VPG,2084,32.88
original,VPG,2085,23.08
original,VPG,2086,39.36
original,VPG,2087,30.65
original,VPG,2088,33.3
original,VPG,2089,35.32
original,VPG,2090,31.64
original,VPG,2091,37.62
original,VPG,2092,35.07
original,VPG,2093,33.27
original,VPG,2094,39.64
original,VPG,2095,36.73
original,VPG,2096,31.81
original,VPG,2097,34.64
original,VPG,2098,33.73
original,VPG,2099,41.42
original,VPG,2100,35.68
original,VPG,2101,33.55
original,VPG,2102,34.36
original,VPG,2103,34.52
original,VPG,2104,35.33
original,VPG,2105,36.61
original,VPG,2106,34.94
original,VPG,2107,32.51
original,VPG,2108,35.57
original,VPG,2109,33.21
original,VPG,2110,37.35
original,VPG,2111,36.28
original,VPG,2112,37.38
original,VPG,2113,36.36
original,VPG,2114,32.62
original,VPG,2115,23.4
original,VPG,2116,34.19
original,VPG,2117,34.55
original,VPG,2118,37.39
original,VPG,2119,36.41
original,VPG,2120,38.21
original,VPG,2121,35.26
original,VPG,2122,35.2
original,VPG,2123,34.72
original,VPG,2124,36.2
original,VPG,2125,31.37
original,VPG,2126,21.51
original,VPG,2127,35.67
original,VPG,2128,37.02
original,VPG,2129,38.83
original,VPG,2130,34.49
original,VPG,2131,31.33
original,VPG,2132,35.96
original,VPG,2133,32.88
original,VPG,2134,34.95
original,VPG,2135,25.08
original,VPG,2136,36.78
original,VPG,2137,31.1
original,VPG,2138,36.36
original,VPG,2139,35.48
original,VPG,2140,39.78
original,VPG,2141,39.81
original,VPG,2142,36.29
original,VPG,2143,39.84
original,VPG,2144,35.38
original,VPG,2145,43.85
original,VPG,2146,39.06
original,VPG,2147,40.01
original,VPG,2148,40.28
original,VPG,2149,37.47
original,VPG,2150,37.46
original,VPG,2151,25.06
original,VPG,2152,40.2
original,VPG,2153,32.63
original,VPG,2154,39.06
original,VPG,2155,39.73
original,VPG,2156,37.82
original,VPG,2157,39.52
original,VPG,2158,40.2
original,VPG,2159,33.06
original,VPG,2160,39.67
original,VPG,2161,41.67
original,VPG,2162,38.53
original,VPG,2163,39.54
original,VPG,2164,40.17
original,VPG,2165,37.42
original,VPG,2166,38.6
original,VPG,2167,25.15
original,VPG,2168,41.05
original,VPG,2169,41.93
original,VPG,2170,35.84
original,VPG,2171,35.92
original,VPG,2172,35.36
original,VPG,2173,39.25
original,VPG,2174,35.65
original,VPG,2175,38.73
original,VPG,2176,31.75
original,VPG,2177,36.15
original,VPG,2178,33.2
original,VPG,2179,32.95
original,VPG,2180,32.51
original,VPG,2181,32.95
original,VPG,2182,34.05
original,VPG,2183,30.97
original,VPG,2184,37.18
original,VPG,2185,37.54
original,VPG,2186,40.79
original,VPG,2187,30.89
original,VPG,2188,33.43
original,VPG,2189,33.91
original,VPG,2190,34.34
original,VPG,2191,31.1
original,VPG,2192,31.9
original,VPG,2193,34.01
original,VPG,2194,35.31
original,VPG,2195,35.0
original,VPG,2196,33.61
original,VPG,2197,27.89
original,VPG,2198,32.64
original,VPG,2199,16.27
original,VPG,2200,26.53
original,VPG,2201,35.2
original,VPG,2202,32.54
original,VPG,2203,30.06
original,VPG,2204,36.2
original,VPG,2205,32.48
original,VPG,2206,30.36
original,VPG,2207,31.0
original,VPG,2208,27.08
original,VPG,2209,22.91
original,VPG,2210,21.95
original,VPG,2211,26.58
original,VPG,2212,27.09
original,VPG,2213,26.78
original,VPG,2214,33.39
original,VPG,2215,18.46
original,VPG,2216,33.81
original,VPG,2217,27.13
original,VPG,2218,21.04
original,VPG,2219,27.34
original,VPG,2220,28.66
original,VPG,2221,19.39
original,VPG,2222,33.02
original,VPG,2223,29.91
original,VPG,2224,29.21
original,VPG,2225,25.84
original,VPG,2226,31.74
original,VPG,2227,30.47
original,VPG,2228,32.07
original,VPG,2229,29.8
original,VPG,2230,15.55
original,VPG,2231,31.85
original,VPG,2232,31.36
original,VPG,2233,32.42
original,VPG,2234,36.1
original,VPG,2235,25.52
original,VPG,2236,31.27
original,VPG,2237,33.52
original,VPG,2238,26.33
original,VPG,2239,35.88
original,VPG,2240,30.82
original,VPG,2241,31.86
original,VPG,2242,33.9
original,VPG,2243,34.13
original,VPG,2244,37.12
original,VPG,2245,34.31
original,VPG,2246,35.79
original,VPG,2247,32.16
original,VPG,2248,39.28
original,VPG,2249,33.89
original,VPG,2250,33.95
original,VPG,2251,38.78
original,VPG,2252,30.94
original,VPG,2253,38.24
original,VPG,2254,35.56
original,VPG,2255,36.27
original,VPG,2256,37.92
original,VPG,2257,35.65
original,VPG,2258,35.41
original,VPG,2259,36.82
original,VPG,2260,33.57
original,VPG,2261,37.76
original,VPG,2262,32.03
original,VPG,2263,38.35
original,VPG,2264,37.56
original,VPG,2265,37.01
original,VPG,2266,38.24
original,VPG,2267,38.08
original,VPG,2268,18.34
original,VPG,2269,34.05
original,VPG,2270,36.26
original,VPG,2271,34.17
original,VPG,2272,38.96
original,VPG,2273,32.5
original,VPG,2274,38.37
original,VPG,2275,38.1
original,VPG,2276,33.09
original,VPG,2277,33.61
original,VPG,2278,39.14
original,VPG,2279,37.12
original,VPG,2280,33.63
original,VPG,2281,38.13
original,VPG,2282,39.83
original,VPG,2283,37.17
original,VPG,2284,37.2
original,VPG,2285,35.53
original,VPG,2286,30.81
original,VPG,2287,32.12
original,VPG,2288,32.62
original,VPG,2289,35.47
original,VPG,2290,35.38
original,VPG,2291,34.44
original,VPG,2292,32.9
original,VPG,2293,34.17
original,VPG,2294,33.08
original,VPG,2295,34.79
original,VPG,2296,33.89
original,VPG,2297,33.39
original,VPG,2298,29.93
original,VPG,2299,37.84
original,VPG,2300,31.99
original,VPG,2301,33.54
original,VPG,2302,31.8
original,VPG,2303,34.7
original,VPG,2304,34.52
original,VPG,2305,29.99
original,VPG,2306,35.75
original,VPG,2307,22.35
original,VPG,2308,31.96
original,VPG,2309,33.16
original,VPG,2310,29.49
original,VPG,2311,29.71
original,VPG,2312,27.87
original,VPG,2313,19.92
original,VPG,2314,31.48
original,VPG,2315,18.48
original,VPG,2316,27.75
original,VPG,2317,28.19
original,VPG,2318,34.27
original,VPG,2319,32.73
original,VPG,2320,30.87
original,VPG,2321,31.94
original,VPG,2322,21.67
original,VPG,2323,27.05
original,VPG,2324,28.81
original,VPG,2325,32.76
original,VPG,2326,38.57
original,VPG,2327,18.34
original,VPG,2328,31.91
original,VPG,2329,31.7
original,VPG,2330,18.37
original,VPG,2331,36.04
original,VPG,2332,30.18
original,VPG,2333,31.25
original,VPG,2334,27.25
original,VPG,2335,29.35
original,VPG,2336,28.2
original,VPG,2337,31.66
original,VPG,2338,32.71
original,VPG,2339,18.54
original,VPG,2340,26.98
original,VPG,2341,29.36
original,VPG,2342,32.38
original,VPG,2343,26.73
original,VPG,2344,27.82
original,VPG,2345,28.09
original,VPG,2346,30.05
original,VPG,2347,18.27
original,VPG,2348,28.43
original,VPG,2349,25.43
original,VPG,2350,18.37
original,VPG,2351,27.88
original,VPG,2352,17.75
original,VPG,2353,20.26
original,VPG,2354,26.27
original,VPG,2355,17.75
original,VPG,2356,30.58
original,VPG,2357,33.71
original,VPG,2358,29.02
original,VPG,2359,33.49
original,VPG,2360,36.77
original,VPG,2361,29.5
original,VPG,2362,30.32
original,VPG,2363,32.39
original,VPG,2364,30.75
original,VPG,2365,20.53
original,VPG,2366,28.35
original,VPG,2367,35.38
original,VPG,2368,23.38
original,VPG,2369,29.81
original,VPG,2370,34.58
original,VPG,2371,31.14
original,VPG,2372,33.05
original,VPG,2373,22.79
original,VPG,2374,29.26
original,VPG,2375,33.61
original,VPG,2376,34.59
original,VPG,2377,30.32
original,VPG,2378,29.62
original,VPG,2379,36.57
original,VPG,2380,33.12
original,VPG,2381,29.87
original,VPG,2382,29.65
original,VPG,2383,34.61
original,VPG,2384,31.14
original,VPG,2385,21.12
original,VPG,2386,30.43
original,VPG,2387,29.74
original,VPG,2388,36.98
original,VPG,2389,33.39
original,VPG,2390,33.6
original,VPG,2391,31.08
original,VPG,2392,32.16
original,VPG,2393,35.27
original,VPG,2394,34.26
original,VPG,2395,35.58
original,VPG,2396,34.6
original,VPG,2397,31.09
original,VPG,2398,36.66
original,VPG,2399,35.35
original,VPG,2400,32.76
original,VPG,2401,23.39
original,VPG,2402,34.64
original,VPG,2403,37.39
original,VPG,2404,34.45
original,VPG,2405,36.95
original,VPG,2406,38.41
original,VPG,2407,33.98
original,VPG,2408,35.72
original,VPG,2409,34.69
original,VPG,2410,32.18
original,VPG,2411,37.62
original,VPG,2412,19.62
original,VPG,2413,28.39
original,VPG,2414,35.31
original,VPG,2415,32.08
original,VPG,2416,29.79
original,VPG,2417,33.11
original,VPG,2418,29.45
original,VPG,2419,31.71
original,VPG,2420,30.95
original,VPG,2421,31.22
original,VPG,2422,26.2
original,VPG,2423,29.9
original,VPG,2424,33.34
original,VPG,2425,26.32
original,VPG,2426,26.36
original,VPG,2427,29.54
original,VPG,2428,28.35
original,VPG,2429,27.94
original,VPG,2430,27.86
original,VPG,2431,28.3
original,VPG,2432,30.85
original,VPG,2433,27.69
original,VPG,2434,18.49
original,VPG,2435,32.67
original,VPG,2436,19.33
original,VPG,2437,27.07
original,VPG,2438,28.28
original,VPG,2439,28.22
original,VPG,2440,27.93
original,VPG,2441,30.71
original,VPG,2442,28.87
original,VPG,2443,30.14
original,VPG,2444,18.14
original,VPG,2445,33.17
original,VPG,2446,34.04
original,VPG,2447,29.52
original,VPG,2448,30.83
original,VPG,2449,28.46
original,VPG,2450,31.12
original,VPG,2451,38.94
original,VPG,2452,28.4
original,VPG,2453,19.48
original,VPG,2454,29.9
original,VPG,2455,31.6
original,VPG,2456,29.93
original,VPG,2457,29.15
original,VPG,2458,30.14
original,VPG,2459,29.89
original,VPG,2460,34.33
original,VPG,2461,29.43
original,VPG,2462,29.87
original,VPG,2463,31.45
original,VPG,2464,32.32
original,VPG,2465,33.9
original,VPG,2466,33.15
original,VPG,2467,33.88
original,VPG,2468,29.71
original,VPG,2469,35.28
original,VPG,2470,20.11
original,VPG,2471,31.91
original,VPG,2472,28.7
original,VPG,2473,31.7
original,VPG,2474,28.52
original,VPG,2475,30.78
original,VPG,2476,31.07
original,VPG,2477,30.18
original,VPG,2478,35.96
original,VPG,2479,30.25
original,VPG,2480,33.15
original,VPG,2481,22.24
original,VPG,2482,20.21
original,VPG,2483,30.48
original,VPG,2484,36.74
original,VPG,2485,30.89
original,VPG,2486,16.89
original,VPG,2487,27.72
original,VPG,2488,30.75
original,VPG,2489,32.01
original,VPG,2490,25.82
original,VPG,2491,33.02
original,VPG,2492,30.43
original,VPG,2493,34.39
original,VPG,2494,29.11
original,VPG,2495,32.54
original,VPG,2496,31.4
original,VPG,2497,31.33
original,VPG,2498,30.67
original,VPG,2499,28.36
original,VPG,2500,32.17
original,VPG,2501,27.15
original,VPG,2502,28.95
original,VPG,2503,23.25
original,VPG,2504,27.62
original,VPG,2505,33.61
original,VPG,2506,21.75
original,VPG,2507,30.66
original,VPG,2508,32.58
original,VPG,2509,27.44
original,VPG,2510,31.66
original,VPG,2511,33.98
original,VPG,2512,31.09
original,VPG,2513,34.74
original,VPG,2514,32.74
original,VPG,2515,30.59
original,VPG,2516,21.12
original,VPG,2517,30.74
original,VPG,2518,28.57
original,VPG,2519,30.52
original,VPG,2520,29.19
original,VPG,2521,30.35
original,VPG,2522,17.88
original,VPG,2523,32.39
original,VPG,2524,28.8
original,VPG,2525,30.65
original,VPG,2526,30.23
original,VPG,2527,30.95
original,VPG,2528,22.1
original,VPG,2529,20.9
original,VPG,2530,27.33
original,VPG,2531,29.71
original,VPG,2532,33.87
original,VPG,2533,21.15
original,VPG,2534,31.83
original,VPG,2535,29.63
original,VPG,2536,20.63
original,VPG,2537,27.77
original,VPG,2538,34.88
original,VPG,2539,33.36
original,VPG,2540,30.82
original,VPG,2541,26.63
original,VPG,2542,27.95
original,VPG,2543,30.45
original,VPG,2544,25.44
original,VPG,2545,26.46
original,VPG,2546,28.5
original,VPG,2547,33.92
original,VPG,2548,30.92
original,VPG,2549,31.19
original,VPG,2550,32.42
original,VPG,2551,30.37
original,VPG,2552,31.8
original,VPG,2553,25.45
original,VPG,2554,28.4
original,VPG,2555,33.07
original,VPG,2556,33.39
original,VPG,2557,29.48
original,VPG,2558,32.73
original,VPG,2559,28.55
original,VPG,2560,29.95
original,VPG,2561,32.64
original,VPG,2562,28.17
original,VPG,2563,32.88
original,VPG,2564,31.25
original,VPG,2565,29.7
original,VPG,2566,30.54
original,VPG,2567,29.79
original,VPG,2568,31.14
original,VPG,2569,27.78
original,VPG,2570,29.65
original,VPG,2571,30.42
original,VPG,2572,30.51
original,VPG,2573,27.39
original,VPG,2574,32.24
original,VPG,2575,30.86
original,VPG,2576,28.17
original,VPG,2577,28.58
original,VPG,2578,30.36
original,VPG,2579,33.29
original,VPG,2580,28.52
original,VPG,2581,28.49
original,VPG,2582,31.31
original,VPG,2583,29.82
original,VPG,2584,31.94
original,VPG,2585,33.28
original,VPG,2586,30.76
original,VPG,2587,34.56
original,VPG,2588,33.55
original,VPG,2589,29.52
original,VPG,2590,29.82
original,VPG,2591,37.96
original,VPG,2592,33.7
original,VPG,2593,31.82
original,VPG,2594,32.24
original,VPG,2595,27.51
original,VPG,2596,32.95
original,VPG,2597,32.33
original,VPG,2598,30.0
original,VPG,2599,30.39
original,VPG,2600,31.08
original,VPG,2601,33.01
original,VPG,2602,29.1
original,VPG,2603,27.87
original,VPG,2604,31.94
original,VPG,2605,31.9
original,VPG,2606,27.38
original,VPG,2607,26.46
original,VPG,2608,31.7
original,VPG,2609,31.01
original,VPG,2610,30.91
original,VPG,2611,33.56
original,VPG,2612,26.95
original,VPG,2613,31.71
original,VPG,2614,32.7
original,VPG,2615,34.68
original,VPG,2616,31.47
original,VPG,2617,27.77
original,VPG,2618,25.31
original,VPG,2619,28.32
original,VPG,2620,28.1
original,VPG,2621,26.45
original,VPG,2622,27.51
original,VPG,2623,27.53
original,VPG,2624,28.39
original,VPG,2625,31.86
original,VPG,2626,25.13
original,VPG,2627,22.61
original,VPG,2628,29.75
original,VPG,2629,27.8
original,VPG,2630,24.8
original,VPG,2631,25.19
original,VPG,2632,27.4
original,VPG,2633,24.07
original,VPG,2634,27.0
original,VPG,2635,27.03
original,VPG,2636,28.59
original,VPG,2637,16.8
original,VPG,2638,29.03
original,VPG,2639,27.14
original,VPG,2640,24.17
original,VPG,2641,25.2
original,VPG,2642,25.15
original,VPG,2643,28.18
original,VPG,2644,24.76
original,VPG,2645,22.94
original,VPG,2646,23.91
original,VPG,2647,27.01
original,VPG,2648,25.08
original,VPG,2649,26.18
original,VPG,2650,23.6
original,VPG,2651,25.85
original,VPG,2652,30.03
original,VPG,2653,26.9
original,VPG,2654,23.23
original,VPG,2655,26.63
original,VPG,2656,21.48
original,VPG,2657,23.29
original,VPG,2658,25.57
original,VPG,2659,25.14
original,VPG,2660,24.21
original,VPG,2661,25.43
original,VPG,2662,22.82
original,VPG,2663,28.13
original,VPG,2664,29.53
original,VPG,2665,23.08
original,VPG,2666,27.66
original,VPG,2667,28.89
original,VPG,2668,25.2
original,VPG,2669,14.27
original,VPG,2670,24.87
original,VPG,2671,21.39
original,VPG,2672,26.84
original,VPG,2673,18.18
original,VPG,2674,32.04
original,VPG,2675,29.08
original,VPG,2676,27.68
original,VPG,2677,30.81
original,VPG,2678,28.63
original,VPG,2679,29.8
original,VPG,2680,27.44
original,VPG,2681,32.04
original,VPG,2682,31.14
original,VPG,2683,34.04
original,VPG,2684,35.2
original,VPG,2685,30.47
original,VPG,2686,26.44
original,VPG,2687,28.22
original,VPG,2688,30.19
original,VPG,2689,26.98
original,VPG,2690,33.98
original,VPG,2691,37.71
original,VPG,2692,31.25
original,VPG,2693,33.72
original,VPG,2694,31.94
original,VPG,2695,37.22
original,VPG,2696,31.55
original,VPG,2697,32.02
original,VPG,2698,35.01
original,VPG,2699,37.53
original,VPG,2700,37.05
original,VPG,2701,35.68
original,VPG,2702,37.95
original,VPG,2703,37.41
original,VPG,2704,35.36
original,VPG,2705,37.91
original,VPG,2706,35.6
original,VPG,2707,36.59
original,VPG,2708,33.52
original,VPG,2709,33.75
original,VPG,2710,30.66
original,VPG,2711,38.66
original,VPG,2712,35.24
original,VPG,2713,33.26
original,VPG,2714,37.21
original,VPG,2715,39.07
original,VPG,2716,35.99
original,VPG,2717,33.78
original,VPG,2718,31.89
original,VPG,2719,27.9
original,VPG,2720,35.41
original,VPG,2721,38.39
original,VPG,2722,36.66
original,VPG,2723,34.28
original,VPG,2724,35.85
original,VPG,2725,35.81
original,VPG,2726,32.56
original,VPG,2727,33.04
original,VPG,2728,34.87
original,VPG,2729,30.43
original,VPG,2730,29.94
original,VPG,2731,35.81
original,VPG,2732,34.9
original,VPG,2733,35.62
original,VPG,2734,36.84
original,VPG,2735,36.3
original,VPG,2736,34.41
original,VPG,2737,35.61
original,VPG,2738,36.9
original,VPG,2739,36.32
original,VPG,2740,36.39
original,VPG,2741,34.25
original,VPG,2742,37.38
original,VPG,2743,35.43
original,VPG,2744,35.06
original,VPG,2745,32.32
original,VPG,2746,33.43
original,VPG,2747,35.66
original,VPG,2748,37.84
original,VPG,2749,36.64
original,VPG,2750,36.98
original,VPG,2751,35.07
original,VPG,2752,40.21
original,VPG,2753,35.65
original,VPG,2754,37.97
original,VPG,2755,37.32
original,VPG,2756,41.6
original,VPG,2757,39.15
original,VPG,2758,38.79
original,VPG,2759,35.08
original,VPG,2760,40.57
original,VPG,2761,36.1
original,VPG,2762,34.12
original,VPG,2763,39.28
original,VPG,2764,40.29
original,VPG,2765,39.42
original,VPG,2766,38.67
original,VPG,2767,40.12
original,VPG,2768,38.05
original,VPG,2769,36.52
original,VPG,2770,37.73
original,VPG,2771,38.29
original,VPG,2772,38.5
original,VPG,2773,39.66
original,VPG,2774,41.43
original,VPG,2775,37.02
original,VPG,2776,38.37
original,VPG,2777,40.38
original,VPG,2778,39.13
original,VPG,2779,36.64
original,VPG,2780,43.47
original,VPG,2781,39.1
original,VPG,2782,38.01
original,VPG,2783,38.96
original,VPG,2784,37.08
original,VPG,2785,33.46
original,VPG,2786,37.67
original,VPG,2787,38.44
original,VPG,2788,38.0
original,VPG,2789,38.05
original,VPG,2790,39.37
original,VPG,2791,35.01
original,VPG,2792,34.32
original,VPG,2793,37.61
original,VPG,2794,40.62
original,VPG,2795,37.15
original,VPG,2796,34.64
original,VPG,2797,34.53
original,VPG,2798,39.52
original,VPG,2799,42.46
original,VPG,2800,35.84
original,VPG,2801,37.97
original,VPG,2802,36.46
original,VPG,2803,36.53
original,VPG,2804,35.65
original,VPG,2805,33.43
original,VPG,2806,35.72
original,VPG,2807,35.77
original,VPG,2808,35.14
original,VPG,2809,35.42
original,VPG,2810,36.02
original,VPG,2811,42.12
original,VPG,2812,34.69
original,VPG,2813,38.76
original,VPG,2814,37.51
original,VPG,2815,36.99
original,VPG,2816,39.41
original,VPG,2817,34.39
original,VPG,2818,39.2
original,VPG,2819,42.76
original,VPG,2820,43.76
original,VPG,2821,38.32
original,VPG,2822,38.04
original,VPG,2823,37.99
original,VPG,2824,41.14
original,VPG,2825,37.97
original,VPG,2826,39.15
original,VPG,2827,40.31
original,VPG,2828,34.45
original,VPG,2829,41.88
original,VPG,2830,38.51
original,VPG,2831,40.97
original,VPG,2832,37.75
original,VPG,2833,33.3
original,VPG,2834,38.65
original,VPG,2835,35.68
original,VPG,2836,39.87
original,VPG,2837,38.54
original,VPG,2838,38.92
original,VPG,2839,36.19
original,VPG,2840,38.58
original,VPG,2841,36.01
original,VPG,2842,34.76
original,VPG,2843,35.47
original,VPG,2844,39.33
original,VPG,2845,34.56
original,VPG,2846,35.23
original,VPG,2847,37.74
original,VPG,2848,32.9
original,VPG,2849,33.18
original,VPG,2850,33.12
original,VPG,2851,34.82
original,VPG,2852,33.26
original,VPG,2853,35.7
original,VPG,2854,34.23
original,VPG,2855,34.12
original,VPG,2856,38.59
original,VPG,2857,40.92
original,VPG,2858,39.25
original,VPG,2859,32.23
original,VPG,2860,38.22
original,VPG,2861,39.21
original,VPG,2862,37.46
original,VPG,2863,35.93
original,VPG,2864,35.69
original,VPG,2865,35.59
original,VPG,2866,34.11
original,VPG,2867,36.36
original,VPG,2868,40.35
original,VPG,2869,32.88
original,VPG,2870,37.09
original,VPG,2871,34.19
original,VPG,2872,33.64
original,VPG,2873,34.07
original,VPG,2874,41.6
original,VPG,2875,36.38
original,VPG,2876,31.25
original,VPG,2877,34.27
original,VPG,2878,38.5
original,VPG,2879,38.68
original,VPG,2880,33.43
original,VPG,2881,32.68
original,VPG,2882,36.62
original,VPG,2883,36.15
original,VPG,2884,34.79
original,VPG,2885,35.08
original,VPG,2886,41.22
original,VPG,2887,34.66
original,VPG,2888,34.87
original,VPG,2889,33.69
original,VPG,2890,33.05
original,VPG,2891,35.9
original,VPG,2892,35.43
original,VPG,2893,34.27
original,VPG,2894,32.42
original,VPG,2895,36.19
original,VPG,2896,32.97
original,VPG,2897,34.71
original,VPG,2898,34.66
original,VPG,2899,27.89
original,VPG,2900,34.95
original,VPG,2901,30.87
original,VPG,2902,38.98
original,VPG,2903,33.21
original,VPG,2904,32.45
original,VPG,2905,31.8
original,VPG,2906,35.63
original,VPG,2907,31.05
original,VPG,2908,29.35
original,VPG,2909,29.55
original,VPG,2910,31.76
original,VPG,2911,36.75
original,VPG,2912,33.66
original,VPG,2913,28.51
original,VPG,2914,32.21
original,VPG,2915,34.84
original,VPG,2916,27.32
original,VPG,2917,32.18
original,VPG,2918,33.41
original,VPG,2919,31.2
original,VPG,2920,32.81
original,VPG,2921,30.49
original,VPG,2922,29.62
original,VPG,2923,27.9
original,VPG,2924,33.18
original,VPG,2925,30.47
original,VPG,2926,29.15
original,VPG,2927,27.57
original,VPG,2928,29.32
original,VPG,2929,29.04
original,VPG,2930,29.6
original,VPG,2931,29.54
original,VPG,2932,28.18
original,VPG,2933,29.01
original,VPG,2934,27.79
original,VPG,2935,30.72
original,VPG,2936,23.53
original,VPG,2937,28.86
original,VPG,2938,26.46
original,VPG,2939,23.99
original,VPG,2940,27.88
original,VPG,2941,24.1
original,VPG,2942,25.59
original,VPG,2943,23.72
original,VPG,2944,23.18
original,VPG,2945,25.15
original,VPG,2946,23.33
original,VPG,2947,26.23
original,VPG,2948,27.63
original,VPG,2949,22.79
original,VPG,2950,31.43
original,VPG,2951,23.3
original,VPG,2952,22.32
original,VPG,2953,22.72
original,VPG,2954,26.05
original,VPG,2955,23.11
original,VPG,2956,22.52
original,VPG,2957,27.44
original,VPG,2958,24.67
original,VPG,2959,30.22
original,VPG,2960,23.77
original,VPG,2961,22.71
original,VPG,2962,25.09
original,VPG,2963,25.13
original,VPG,2964,25.57
original,VPG,2965,22.6
original,VPG,2966,26.32
original,VPG,2967,24.33
original,VPG,2968,27.67
original,VPG,2969,26.3
original,VPG,2970,22.85
original,VPG,2971,23.7
original,VPG,2972,20.85
original,VPG,2973,25.95
original,VPG,2974,24.42
original,VPG,2975,27.11
original,VPG,2976,26.37
original,VPG,2977,24.95
original,VPG,2978,31.69
original,VPG,2979,27.57
original,VPG,2980,18.35
original,VPG,2981,27.16
original,VPG,2982,26.51
original,VPG,2983,26.44
original,VPG,2984,25.05
original,VPG,2985,28.07
original,VPG,2986,25.3
original,VPG,2987,29.59
original,VPG,2988,24.0
original,VPG,2989,26.22
original,VPG,2990,29.82
original,VPG,2991,28.45
original,VPG,2992,27.02
original,VPG,2993,26.02
original,VPG,2994,28.84
original,VPG,2995,27.49
original,VPG,2996,19.98
original,VPG,2997,33.43
original,VPG,2998,38.05
original,VPG,2999,27.23
Medium_See_goal,VPG,0,54.72
Medium_See_goal,VPG,1,49.15
Medium_See_goal,VPG,2,46.9
Medium_See_goal,VPG,3,33.88
Medium_See_goal,VPG,4,36.23
Medium_See_goal,VPG,5,25.57
Medium_See_goal,VPG,6,30.76
Medium_See_goal,VPG,7,26.6
Medium_See_goal,VPG,8,25.99
Medium_See_goal,VPG,9,27.47
Medium_See_goal,VPG,10,30.28
Medium_See_goal,VPG,11,30.83
Medium_See_goal,VPG,12,29.05
Medium_See_goal,VPG,13,26.76
Medium_See_goal,VPG,14,22.82
Medium_See_goal,VPG,15,24.96
Medium_See_goal,VPG,16,26.11
Medium_See_goal,VPG,17,27.83
Medium_See_goal,VPG,18,26.99
Medium_See_goal,VPG,19,28.56
Medium_See_goal,VPG,20,20.27
Medium_See_goal,VPG,21,28.64
Medium_See_goal,VPG,22,28.46
Medium_See_goal,VPG,23,23.16
Medium_See_goal,VPG,24,20.53
Medium_See_goal,VPG,25,29.78
Medium_See_goal,VPG,26,20.4
Medium_See_goal,VPG,27,18.83
Medium_See_goal,VPG,28,22.87
Medium_See_goal,VPG,29,16.36
Medium_See_goal,VPG,30,25.19
Medium_See_goal,VPG,31,19.86
Medium_See_goal,VPG,32,16.74
Medium_See_goal,VPG,33,24.21
Medium_See_goal,VPG,34,20.62
Medium_See_goal,VPG,35,21.79
Medium_See_goal,VPG,36,17.26
Medium_See_goal,VPG,37,18.02
Medium_See_goal,VPG,38,19.64
Medium_See_goal,VPG,39,18.54
Medium_See_goal,VPG,40,24.0
Medium_See_goal,VPG,41,22.39
Medium_See_goal,VPG,42,23.23
Medium_See_goal,VPG,43,19.3
Medium_See_goal,VPG,44,16.84
Medium_See_goal,VPG,45,19.55
Medium_See_goal,VPG,46,18.05
Medium_See_goal,VPG,47,15.01
Medium_See_goal,VPG,48,18.2
Medium_See_goal,VPG,49,19.65
Medium_See_goal,VPG,50,20.65
Medium_See_goal,VPG,51,18.2
Medium_See_goal,VPG,52,23.24
Medium_See_goal,VPG,53,23.65
Medium_See_goal,VPG,54,23.78
Medium_See_goal,VPG,55,19.29
Medium_See_goal,VPG,56,27.57
Medium_See_goal,VPG,57,16.62
Medium_See_goal,VPG,58,18.4
Medium_See_goal,VPG,59,30.23
