experiment,algo,episode,distance
Medium_See_goal,VPG,176,36.22
Medium_See_goal,VPG,177,35.42
Medium_See_goal,VPG,178,36.41
Medium_See_goal,VPG,179,33.58
Medium_See_goal,VPG,180,37.43
Medium_See_goal,VPG,181,19.62
Medium_See_goal,VPG,182,34.71
Medium_See_goal,VPG,183,38.48
Medium_See_goal,VPG,184,25.86
Medium_See_goal,VPG,185,41.7
Medium_See_goal,VPG,186,31.61
Medium_See_goal,VPG,187,34.93
Medium_See_goal,VPG,188,38.06
Medium_See_goal,VPG,189,28.04
Medium_See_goal,VPG,190,25.45
Medium_See_goal,VPG,191,28.77
Medium_See_goal,VPG,192,37.4
Medium_See_goal,VPG,193,32.5
Medium_See_goal,VPG,194,27.09
Medium_See_goal,VPG,195,28.94
Medium_See_goal,VPG,196,29.03
Medium_See_goal,VPG,197,25.65
Medium_See_goal,VPG,198,22.11
Medium_See_goal,VPG,199,28.33
Medium_See_goal,VPG,200,22.47
Medium_See_goal,VPG,201,21.81
Medium_See_goal,VPG,202,19.49
Medium_See_goal,VPG,203,35.07
Medium_See_goal,VPG,204,29.59
Medium_See_goal,VPG,205,25.8
Medium_See_goal,VPG,206,25.99
Medium_See_goal,VPG,207,25.35
Medium_See_goal,VPG,208,28.72
Medium_See_goal,VPG,209,26.71
Medium_See_goal,VPG,210,23.58
Medium_See_goal,VPG,211,24.49
Medium_See_goal,VPG,212,37.6
Medium_See_goal,VPG,213,40.22
Medium_See_goal,VPG,214,34.98
Medium_See_goal,VPG,215,36.44
Medium_See_goal,VPG,216,36.35
Medium_See_goal,VPG,217,23.17
Medium_See_goal,VPG,218,23.05
Medium_See_goal,VPG,219,36.61
Medium_See_goal,VPG,220,35.42
Medium_See_goal,VPG,221,36.19
Medium_See_goal,VPG,222,39.37
Medium_See_goal,VPG,223,33.99
Medium_See_goal,VPG,224,34.77
Medium_See_goal,VPG,225,32.38
Medium_See_goal,VPG,226,23.86
Medium_See_goal,VPG,227,32.54
Medium_See_goal,VPG,228,34.79
Medium_See_goal,VPG,229,32.05
Medium_See_goal,VPG,230,30.78
Medium_See_goal,VPG,231,29.36
Medium_See_goal,VPG,232,16.93
Medium_See_goal,VPG,233,31.1
Medium_See_goal,VPG,234,34.15
Medium_See_goal,VPG,235,30.76
Medium_See_goal,VPG,236,22.61
Medium_See_goal,VPG,237,33.25
Medium_See_goal,VPG,238,34.93
Medium_See_goal,VPG,239,32.99
Medium_See_goal,VPG,240,34.15
Medium_See_goal,VPG,241,35.59
Medium_See_goal,VPG,242,26.46
Medium_See_goal,VPG,243,23.76
Medium_See_goal,VPG,244,38.33
Medium_See_goal,VPG,245,33.92
Medium_See_goal,VPG,246,23.12
Medium_See_goal,VPG,247,24.81
Medium_See_goal,VPG,248,36.21
Medium_See_goal,VPG,249,33.6
Medium_See_goal,VPG,250,35.42
Medium_See_goal,VPG,251,36.47
Medium_See_goal,VPG,252,35.68
Medium_See_goal,VPG,253,32.23
Medium_See_goal,VPG,254,32.52
Medium_See_goal,VPG,255,29.89
Medium_See_goal,VPG,256,32.94
Medium_See_goal,VPG,257,32.92
Medium_See_goal,VPG,258,31.49
Medium_See_goal,VPG,259,31.68
Medium_See_goal,VPG,260,31.65
Medium_See_goal,VPG,261,29.59
Medium_See_goal,VPG,262,29.55
Medium_See_goal,VPG,263,31.55
Medium_See_goal,VPG,264,30.97
Medium_See_goal,VPG,265,31.41
Medium_See_goal,VPG,266,29.86
Medium_See_goal,VPG,267,17.3
Medium_See_goal,VPG,268,17.94
Medium_See_goal,VPG,269,32.26
Medium_See_goal,VPG,270,22.32
Medium_See_goal,VPG,271,31.96
Medium_See_goal,VPG,272,32.88
Medium_See_goal,VPG,273,32.21
Medium_See_goal,VPG,274,35.16
Medium_See_goal,VPG,275,22.78
Medium_See_goal,VPG,276,27.15
Medium_See_goal,VPG,277,35.59
Medium_See_goal,VPG,278,33.52
Medium_See_goal,VPG,279,18.26
Medium_See_goal,VPG,280,23.6
Medium_See_goal,VPG,281,38.46
Medium_See_goal,VPG,282,23.74
Medium_See_goal,VPG,283,23.58
Medium_See_goal,VPG,284,24.14
Medium_See_goal,VPG,285,37.06
Medium_See_goal,VPG,286,31.96
Medium_See_goal,VPG,287,34.6
Medium_See_goal,VPG,288,32.12
Medium_See_goal,VPG,289,29.68
Medium_See_goal,VPG,290,31.35
Medium_See_goal,VPG,291,27.95
Medium_See_goal,VPG,292,29.91
Medium_See_goal,VPG,293,30.62
Medium_See_goal,VPG,294,28.64
Medium_See_goal,VPG,295,31.19
Medium_See_goal,VPG,296,28.69
Medium_See_goal,VPG,297,30.55
Medium_See_goal,VPG,298,23.72
Medium_See_goal,VPG,299,31.89
Medium_See_goal,VPG,300,32.22
Medium_See_goal,VPG,301,35.01
Medium_See_goal,VPG,302,25.92
Medium_See_goal,VPG,303,33.64
Medium_See_goal,VPG,304,35.79
Medium_See_goal,VPG,305,23.17
Medium_See_goal,VPG,306,39.87
Medium_See_goal,VPG,307,39.23
Medium_See_goal,VPG,308,38.58
Medium_See_goal,VPG,309,42.48
Medium_See_goal,VPG,310,36.99
Medium_See_goal,VPG,311,40.39
Medium_See_goal,VPG,312,52.29
Medium_See_goal,VPG,313,50.23
Medium_See_goal,VPG,314,49.41
Medium_See_goal,VPG,315,55.75
Medium_See_goal,VPG,316,58.01
Medium_See_goal,VPG,317,61.35
Medium_See_goal,VPG,318,51.6
Medium_See_goal,VPG,319,41.65
Medium_See_goal,VPG,320,48.95
Medium_See_goal,VPG,321,41.15
Medium_See_goal,VPG,322,35.31
Medium_See_goal,VPG,323,37.01
Medium_See_goal,VPG,324,33.99
Medium_See_goal,VPG,325,31.35
Medium_See_goal,VPG,326,25.7
Medium_See_goal,VPG,327,22.07
Medium_See_goal,VPG,328,31.59
Medium_See_goal,VPG,329,21.61
Medium_See_goal,VPG,330,20.92
Medium_See_goal,VPG,331,21.05
Medium_See_goal,VPG,332,21.59
Medium_See_goal,VPG,333,26.61
Medium_See_goal,VPG,334,25.84
Medium_See_goal,VPG,335,27.47
Medium_See_goal,VPG,336,28.95
Medium_See_goal,VPG,337,25.62
Medium_See_goal,VPG,338,26.26
Medium_See_goal,VPG,339,25.51
Medium_See_goal,VPG,340,25.25
Medium_See_goal,VPG,341,25.85
Medium_See_goal,VPG,342,24.77
Medium_See_goal,VPG,343,27.21
Medium_See_goal,VPG,344,25.85
Medium_See_goal,VPG,345,27.5
Medium_See_goal,VPG,346,24.96
Medium_See_goal,VPG,347,26.7
Medium_See_goal,VPG,348,25.99
Medium_See_goal,VPG,349,27.36
Medium_See_goal,VPG,350,29.09
Medium_See_goal,VPG,351,26.99
Medium_See_goal,VPG,352,27.06
Medium_See_goal,VPG,353,24.54
Medium_See_goal,VPG,354,25.74
Medium_See_goal,VPG,355,26.52
Medium_See_goal,VPG,356,25.91
Medium_See_goal,VPG,357,27.25
Medium_See_goal,VPG,358,26.02
Medium_See_goal,VPG,359,25.56
Medium_See_goal,VPG,360,16.31
Medium_See_goal,VPG,361,20.27
Medium_See_goal,VPG,362,22.7
Medium_See_goal,VPG,363,15.26
Medium_See_goal,VPG,364,26.16
Medium_See_goal,VPG,365,24.44
Medium_See_goal,VPG,366,17.45
Medium_See_goal,VPG,367,22.54
Medium_See_goal,VPG,368,21.11
Medium_See_goal,VPG,369,22.8
Medium_See_goal,VPG,370,19.46
Medium_See_goal,VPG,371,19.36
Medium_See_goal,VPG,372,20.81
Medium_See_goal,VPG,373,20.42
Medium_See_goal,VPG,374,17.27
Medium_See_goal,VPG,375,19.07
Medium_See_goal,VPG,376,12.25
Medium_See_goal,VPG,377,15.95
Medium_See_goal,VPG,378,15.55
Medium_See_goal,VPG,379,13.93
Medium_See_goal,VPG,380,16.37
Medium_See_goal,VPG,381,16.88
Medium_See_goal,VPG,382,16.11
Medium_See_goal,VPG,383,15.46
Medium_See_goal,VPG,384,14.81
Medium_See_goal,VPG,385,15.15
Medium_See_goal,VPG,386,14.06
Medium_See_goal,VPG,387,15.28
Medium_See_goal,VPG,388,15.22
Medium_See_goal,VPG,389,13.68
Medium_See_goal,VPG,390,15.71
Medium_See_goal,VPG,391,15.3
Medium_See_goal,VPG,392,13.28
Medium_See_goal,VPG,393,16.26
Medium_See_goal,VPG,394,13.2
Medium_See_goal,VPG,395,14.45
Medium_See_goal,VPG,396,14.8
Medium_See_goal,VPG,397,17.31
Medium_See_goal,VPG,398,16.58
Medium_See_goal,VPG,399,14.69
Medium_See_goal,VPG,400,15.54
Medium_See_goal,VPG,401,15.85
Medium_See_goal,VPG,402,14.43
Medium_See_goal,VPG,403,15.74
Medium_See_goal,VPG,404,15.8
Medium_See_goal,VPG,405,16.32
Medium_See_goal,VPG,406,15.0
Medium_See_goal,VPG,407,16.47
Medium_See_goal,VPG,408,14.43
Medium_See_goal,VPG,409,17.86
Medium_See_goal,VPG,410,14.87
Medium_See_goal,VPG,411,14.99
Medium_See_goal,VPG,412,14.61
Medium_See_goal,VPG,413,15.81
Medium_See_goal,VPG,414,14.78
Medium_See_goal,VPG,415,15.97
Medium_See_goal,VPG,416,16.97
Medium_See_goal,VPG,417,17.06
Medium_See_goal,VPG,418,16.79
Medium_See_goal,VPG,419,17.14
Medium_See_goal,VPG,420,17.53
Medium_See_goal,VPG,421,19.27
Medium_See_goal,VPG,422,18.11
Medium_See_goal,VPG,423,17.51
Medium_See_goal,VPG,424,16.94
Medium_See_goal,VPG,425,18.94
Medium_See_goal,VPG,426,19.0
Medium_See_goal,VPG,427,22.5
Medium_See_goal,VPG,428,19.85
Medium_See_goal,VPG,429,19.61
Medium_See_goal,VPG,430,19.33
Medium_See_goal,VPG,431,20.23
Medium_See_goal,VPG,432,18.62
Medium_See_goal,VPG,433,16.1
Medium_See_goal,VPG,434,19.67
Medium_See_goal,VPG,435,21.63
Medium_See_goal,VPG,436,19.11
Medium_See_goal,VPG,437,22.41
Medium_See_goal,VPG,438,18.42
Medium_See_goal,VPG,439,21.03
Medium_See_goal,VPG,440,16.77
Medium_See_goal,VPG,441,17.08
Medium_See_goal,VPG,442,18.61
Medium_See_goal,VPG,443,18.02
Medium_See_goal,VPG,444,16.47
Medium_See_goal,VPG,445,19.05
Medium_See_goal,VPG,446,17.72
Medium_See_goal,VPG,447,18.54
Medium_See_goal,VPG,448,18.49
Medium_See_goal,VPG,449,19.25
Medium_See_goal,VPG,450,19.54
Medium_See_goal,VPG,451,17.02
Medium_See_goal,VPG,452,15.77
Medium_See_goal,VPG,453,17.8
Medium_See_goal,VPG,454,13.96
Medium_See_goal,VPG,455,17.26
Medium_See_goal,VPG,456,15.93
Medium_See_goal,VPG,457,15.76
Medium_See_goal,VPG,458,15.7
Medium_See_goal,VPG,459,16.51
Medium_See_goal,VPG,460,15.61
Medium_See_goal,VPG,461,16.36
Medium_See_goal,VPG,462,17.29
Medium_See_goal,VPG,463,13.65
Medium_See_goal,VPG,464,13.73
Medium_See_goal,VPG,465,14.95
Medium_See_goal,VPG,466,15.75
Medium_See_goal,VPG,467,8.85
Medium_See_goal,VPG,468,17.3
Medium_See_goal,VPG,469,16.71
Medium_See_goal,VPG,470,16.02
Medium_See_goal,VPG,471,15.77
Medium_See_goal,VPG,472,15.4
Medium_See_goal,VPG,473,17.09
Medium_See_goal,VPG,474,15.35
Medium_See_goal,VPG,475,14.47
Medium_See_goal,VPG,476,15.53
Medium_See_goal,VPG,477,17.05
Medium_See_goal,VPG,478,13.93
Medium_See_goal,VPG,479,13.04
Medium_See_goal,VPG,480,13.48
Medium_See_goal,VPG,481,15.64
Medium_See_goal,VPG,482,15.42
Medium_See_goal,VPG,483,14.91
Medium_See_goal,VPG,484,14.58
Medium_See_goal,VPG,485,15.7
Medium_See_goal,VPG,486,14.23
Medium_See_goal,VPG,487,14.02
Medium_See_goal,VPG,488,13.16
Medium_See_goal,VPG,489,13.71
Medium_See_goal,VPG,490,14.92
Medium_See_goal,VPG,491,12.97
Medium_See_goal,VPG,492,11.65
Medium_See_goal,VPG,493,15.44
Medium_See_goal,VPG,494,13.01
Medium_See_goal,VPG,495,5.04
Medium_See_goal,VPG,496,14.17
Medium_See_goal,VPG,497,13.96
Medium_See_goal,VPG,498,13.92
Medium_See_goal,VPG,499,14.96
Medium_See_goal,VPG,500,14.42
Medium_See_goal,VPG,501,14.37
Medium_See_goal,VPG,502,14.08
Medium_See_goal,VPG,503,13.81
Medium_See_goal,VPG,504,13.39
Medium_See_goal,VPG,505,16.62
Medium_See_goal,VPG,506,15.34
Medium_See_goal,VPG,507,14.25
Medium_See_goal,VPG,508,13.4
Medium_See_goal,VPG,509,13.53
Medium_See_goal,VPG,510,14.35
Medium_See_goal,VPG,511,14.43
Medium_See_goal,VPG,512,15.6
Medium_See_goal,VPG,513,14.13
Medium_See_goal,VPG,514,16.08
Medium_See_goal,VPG,515,15.04
Medium_See_goal,VPG,516,16.06
Medium_See_goal,VPG,517,13.33
Medium_See_goal,VPG,518,15.53
Medium_See_goal,VPG,519,14.84
Medium_See_goal,VPG,520,18.41
Medium_See_goal,VPG,521,15.14
Medium_See_goal,VPG,522,14.26
Medium_See_goal,VPG,523,14.23
Medium_See_goal,VPG,524,14.48
Medium_See_goal,VPG,525,16.79
Medium_See_goal,VPG,526,15.19
Medium_See_goal,VPG,527,16.07
Medium_See_goal,VPG,528,15.88
Medium_See_goal,VPG,529,14.4
Medium_See_goal,VPG,530,15.54
Medium_See_goal,VPG,531,15.44
Medium_See_goal,VPG,532,15.92
Medium_See_goal,VPG,533,16.51
Medium_See_goal,VPG,534,15.68
Medium_See_goal,VPG,535,15.99
Medium_See_goal,VPG,536,16.34
Medium_See_goal,VPG,537,14.71
Medium_See_goal,VPG,538,18.19
Medium_See_goal,VPG,539,14.81
Medium_See_goal,VPG,540,14.43
Medium_See_goal,VPG,541,13.42
Medium_See_goal,VPG,542,14.56
Medium_See_goal,VPG,543,15.36
Medium_See_goal,VPG,544,13.97
Medium_See_goal,VPG,545,13.44
Medium_See_goal,VPG,546,13.99
Medium_See_goal,VPG,547,15.87
Medium_See_goal,VPG,548,13.6
Medium_See_goal,VPG,549,14.21
Medium_See_goal,VPG,550,13.86
Medium_See_goal,VPG,551,14.14
Medium_See_goal,VPG,552,16.12
Medium_See_goal,VPG,553,14.69
Medium_See_goal,VPG,554,16.68
Medium_See_goal,VPG,555,17.66
Medium_See_goal,VPG,556,15.65
Medium_See_goal,VPG,557,14.96
Medium_See_goal,VPG,558,18.31
Medium_See_goal,VPG,559,18.44
Medium_See_goal,VPG,560,18.8
Medium_See_goal,VPG,561,19.53
Medium_See_goal,VPG,562,18.35
Medium_See_goal,VPG,563,18.45
Medium_See_goal,VPG,564,17.6
Medium_See_goal,VPG,565,19.75
Medium_See_goal,VPG,566,17.97
Medium_See_goal,VPG,567,18.98
Medium_See_goal,VPG,568,18.44
Medium_See_goal,VPG,569,18.39
Medium_See_goal,VPG,570,18.31
Medium_See_goal,VPG,571,19.56
Medium_See_goal,VPG,572,15.85
Medium_See_goal,VPG,573,15.88
Medium_See_goal,VPG,574,16.35
Medium_See_goal,VPG,575,14.46
Medium_See_goal,VPG,576,18.01
Medium_See_goal,VPG,577,15.1
Medium_See_goal,VPG,578,15.34
Medium_See_goal,VPG,579,17.33
Medium_See_goal,VPG,580,21.08
Medium_See_goal,VPG,581,20.98
Medium_See_goal,VPG,582,20.66
Medium_See_goal,VPG,583,23.56
Medium_See_goal,VPG,584,23.06
Medium_See_goal,VPG,585,21.78
Medium_See_goal,VPG,586,22.14
Medium_See_goal,VPG,587,24.17
Medium_See_goal,VPG,588,22.77
Medium_See_goal,VPG,589,23.79
Medium_See_goal,VPG,590,28.25
Medium_See_goal,VPG,591,22.47
Medium_See_goal,VPG,592,24.59
Medium_See_goal,VPG,593,21.69
Medium_See_goal,VPG,594,21.98
Medium_See_goal,VPG,595,27.94
Medium_See_goal,VPG,596,20.58
Medium_See_goal,VPG,597,21.7
Medium_See_goal,VPG,598,20.17
Medium_See_goal,VPG,599,18.88
Medium_See_goal,VPG,600,20.76
Medium_See_goal,VPG,601,15.78
Medium_See_goal,VPG,602,20.87
Medium_See_goal,VPG,603,14.43
Medium_See_goal,VPG,604,17.15
Medium_See_goal,VPG,605,15.71
Medium_See_goal,VPG,606,16.03
Medium_See_goal,VPG,607,15.5
Medium_See_goal,VPG,608,16.97
Medium_See_goal,VPG,609,14.26
Medium_See_goal,VPG,610,12.36
Medium_See_goal,VPG,611,14.19
Medium_See_goal,VPG,612,11.48
Medium_See_goal,VPG,613,12.51
Medium_See_goal,VPG,614,12.37
Medium_See_goal,VPG,615,12.39
Medium_See_goal,VPG,616,9.82
Medium_See_goal,VPG,617,11.0
Medium_See_goal,VPG,618,10.94
Medium_See_goal,VPG,619,10.68
Medium_See_goal,VPG,620,11.5
Medium_See_goal,VPG,621,9.27
Medium_See_goal,VPG,622,10.79
Medium_See_goal,VPG,623,11.53
Medium_See_goal,VPG,624,11.82
Medium_See_goal,VPG,625,5.69
Medium_See_goal,VPG,626,11.44
Medium_See_goal,VPG,627,10.93
Medium_See_goal,VPG,628,10.73
Medium_See_goal,VPG,629,13.48
Medium_See_goal,VPG,630,11.86
Medium_See_goal,VPG,631,12.03
Medium_See_goal,VPG,632,10.23
Medium_See_goal,VPG,633,13.44
Medium_See_goal,VPG,634,9.75
Medium_See_goal,VPG,635,8.75
Medium_See_goal,VPG,636,14.39
Medium_See_goal,VPG,637,14.16
Medium_See_goal,VPG,638,13.48
Medium_See_goal,VPG,639,15.44
Medium_See_goal,VPG,640,11.13
Medium_See_goal,VPG,641,14.15
Medium_See_goal,VPG,642,12.27
Medium_See_goal,VPG,643,13.54
Medium_See_goal,VPG,644,13.68
Medium_See_goal,VPG,645,15.25
Medium_See_goal,VPG,646,12.75
Medium_See_goal,VPG,647,14.79
Medium_See_goal,VPG,648,12.93
Medium_See_goal,VPG,649,16.66
Medium_See_goal,VPG,650,15.29
Medium_See_goal,VPG,651,11.27
Medium_See_goal,VPG,652,13.47
Medium_See_goal,VPG,653,15.99
Medium_See_goal,VPG,654,15.43
Medium_See_goal,VPG,655,12.39
Medium_See_goal,VPG,656,14.03
Medium_See_goal,VPG,657,16.12
Medium_See_goal,VPG,658,13.33
Medium_See_goal,VPG,659,12.17
Medium_See_goal,VPG,660,14.37
Medium_See_goal,VPG,661,15.72
Medium_See_goal,VPG,662,15.02
Medium_See_goal,VPG,663,17.69
Medium_See_goal,VPG,664,12.51
Medium_See_goal,VPG,665,13.02
Medium_See_goal,VPG,666,17.92
Medium_See_goal,VPG,667,18.01
Medium_See_goal,VPG,668,18.52
Medium_See_goal,VPG,669,18.08
Medium_See_goal,VPG,670,19.95
Medium_See_goal,VPG,671,19.11
Medium_See_goal,VPG,672,18.66
Medium_See_goal,VPG,673,18.77
Medium_See_goal,VPG,674,17.48
Medium_See_goal,VPG,675,17.69
Medium_See_goal,VPG,676,20.55
Medium_See_goal,VPG,677,20.59
Medium_See_goal,VPG,678,19.12
Medium_See_goal,VPG,679,19.83
Medium_See_goal,VPG,680,16.42
Medium_See_goal,VPG,681,16.81
Medium_See_goal,VPG,682,17.37
Medium_See_goal,VPG,683,17.03
Medium_See_goal,VPG,684,18.27
Medium_See_goal,VPG,685,16.77
Medium_See_goal,VPG,686,17.62
Medium_See_goal,VPG,687,18.47
Medium_See_goal,VPG,688,17.31
Medium_See_goal,VPG,689,11.8
Medium_See_goal,VPG,690,16.43
Medium_See_goal,VPG,691,12.47
Medium_See_goal,VPG,692,15.72
Medium_See_goal,VPG,693,17.52
Medium_See_goal,VPG,694,14.24
Medium_See_goal,VPG,695,16.02
Medium_See_goal,VPG,696,15.07
Medium_See_goal,VPG,697,16.17
Medium_See_goal,VPG,698,17.02
Medium_See_goal,VPG,699,13.62
Medium_See_goal,VPG,700,14.5
Medium_See_goal,VPG,701,10.35
Medium_See_goal,VPG,702,15.36
Medium_See_goal,VPG,703,14.82
Medium_See_goal,VPG,704,13.29
Medium_See_goal,VPG,705,15.1
Medium_See_goal,VPG,706,9.94
Medium_See_goal,VPG,707,13.35
Medium_See_goal,VPG,708,13.01
Medium_See_goal,VPG,709,12.8
Medium_See_goal,VPG,710,12.56
Medium_See_goal,VPG,711,11.49
Medium_See_goal,VPG,712,12.73
Medium_See_goal,VPG,713,11.08
Medium_See_goal,VPG,714,11.73
Medium_See_goal,VPG,715,12.05
Medium_See_goal,VPG,716,12.79
Medium_See_goal,VPG,717,11.14
Medium_See_goal,VPG,718,10.99
Medium_See_goal,VPG,719,11.06
Medium_See_goal,VPG,720,11.13
Medium_See_goal,VPG,721,12.31
Medium_See_goal,VPG,722,11.53
Medium_See_goal,VPG,723,12.25
Medium_See_goal,VPG,724,11.59
Medium_See_goal,VPG,725,10.77
Medium_See_goal,VPG,726,11.76
Medium_See_goal,VPG,727,11.46
Medium_See_goal,VPG,728,10.69
Medium_See_goal,VPG,729,11.04
Medium_See_goal,VPG,730,10.63
Medium_See_goal,VPG,731,11.26
Medium_See_goal,VPG,732,11.75
Medium_See_goal,VPG,733,10.15
Medium_See_goal,VPG,734,11.94
