2_step_optimization,VPG,0,97.82
2_step_optimization,VPG,1,85.11
2_step_optimization,VPG,2,74.32
2_step_optimization,VPG,3,77.5
2_step_optimization,VPG,4,82.91
2_step_optimization,VPG,5,93.66
2_step_optimization,VPG,6,75.39
2_step_optimization,VPG,7,71.85
2_step_optimization,VPG,8,70.35
2_step_optimization,VPG,9,79.88
2_step_optimization,VPG,10,54.44
2_step_optimization,VPG,11,64.75
2_step_optimization,VPG,12,64.03
2_step_optimization,VPG,13,72.79
2_step_optimization,VPG,14,66.65
2_step_optimization,VPG,15,60.93
2_step_optimization,VPG,16,74.52
2_step_optimization,VPG,17,68.09
2_step_optimization,VPG,18,73.7
2_step_optimization,VPG,19,67.18
2_step_optimization,VPG,20,66.27
2_step_optimization,VPG,21,64.63
2_step_optimization,VPG,22,64.25
2_step_optimization,VPG,23,63.32
2_step_optimization,VPG,24,61.06
2_step_optimization,VPG,25,58.97
2_step_optimization,VPG,26,72.09
2_step_optimization,VPG,27,63.52
2_step_optimization,VPG,28,73.41
2_step_optimization,VPG,29,76.21
2_step_optimization,VPG,30,63.11
2_step_optimization,VPG,31,71.63
2_step_optimization,VPG,32,72.2
2_step_optimization,VPG,33,80.2
2_step_optimization,VPG,34,72.08
2_step_optimization,VPG,35,70.67
2_step_optimization,VPG,36,65.63
2_step_optimization,VPG,37,68.09
2_step_optimization,VPG,38,68.8
2_step_optimization,VPG,39,72.59
2_step_optimization,VPG,40,69.32
2_step_optimization,VPG,41,68.54
2_step_optimization,VPG,42,60.27
2_step_optimization,VPG,43,55.3
2_step_optimization,VPG,44,67.64
2_step_optimization,VPG,45,61.46
2_step_optimization,VPG,46,53.15
2_step_optimization,VPG,47,56.54
2_step_optimization,VPG,48,59.15
2_step_optimization,VPG,49,50.48
2_step_optimization,VPG,50,51.87
2_step_optimization,VPG,51,52.59
2_step_optimization,VPG,52,48.84
2_step_optimization,VPG,53,56.69
2_step_optimization,VPG,54,49.65
2_step_optimization,VPG,55,50.01
2_step_optimization,VPG,56,53.47
2_step_optimization,VPG,57,49.3
2_step_optimization,VPG,58,48.37
2_step_optimization,VPG,59,44.69
2_step_optimization,VPG,60,44.11
2_step_optimization,VPG,61,37.1
2_step_optimization,VPG,62,43.56
2_step_optimization,VPG,63,42.82
2_step_optimization,VPG,64,42.53
2_step_optimization,VPG,65,43.85
2_step_optimization,VPG,66,44.75
2_step_optimization,VPG,67,41.42
2_step_optimization,VPG,68,40.96
2_step_optimization,VPG,69,46.55
2_step_optimization,VPG,70,41.77
2_step_optimization,VPG,71,44.44
2_step_optimization,VPG,72,39.23
2_step_optimization,VPG,73,46.51
2_step_optimization,VPG,74,44.15
2_step_optimization,VPG,75,38.79
2_step_optimization,VPG,76,46.07
2_step_optimization,VPG,77,35.27
2_step_optimization,VPG,78,42.55
2_step_optimization,VPG,79,47.5
2_step_optimization,VPG,80,45.51
2_step_optimization,VPG,81,38.63
2_step_optimization,VPG,82,48.78
2_step_optimization,VPG,83,46.94
2_step_optimization,VPG,84,47.11
2_step_optimization,VPG,85,45.49
2_step_optimization,VPG,86,43.82
2_step_optimization,VPG,87,39.62
2_step_optimization,VPG,88,41.0
2_step_optimization,VPG,89,38.77
2_step_optimization,VPG,90,42.6
2_step_optimization,VPG,91,40.53
2_step_optimization,VPG,92,39.9
2_step_optimization,VPG,93,40.99
2_step_optimization,VPG,94,39.11
2_step_optimization,VPG,95,41.75
2_step_optimization,VPG,96,40.29
2_step_optimization,VPG,97,35.86
2_step_optimization,VPG,98,41.49
2_step_optimization,VPG,99,38.04
2_step_optimization,VPG,100,37.26
2_step_optimization,VPG,101,40.42
2_step_optimization,VPG,102,41.11
2_step_optimization,VPG,103,34.48
2_step_optimization,VPG,104,35.49
2_step_optimization,VPG,105,37.04
2_step_optimization,VPG,106,43.43
2_step_optimization,VPG,107,38.83
2_step_optimization,VPG,108,41.52
2_step_optimization,VPG,109,39.99
2_step_optimization,VPG,110,43.4
2_step_optimization,VPG,111,39.77
2_step_optimization,VPG,112,42.54
2_step_optimization,VPG,113,36.02
2_step_optimization,VPG,114,42.7
2_step_optimization,VPG,115,38.34
2_step_optimization,VPG,116,45.04
2_step_optimization,VPG,117,42.96
2_step_optimization,VPG,118,39.91
2_step_optimization,VPG,119,41.46
2_step_optimization,VPG,120,37.98
2_step_optimization,VPG,121,37.02
2_step_optimization,VPG,122,45.59
2_step_optimization,VPG,123,41.83
2_step_optimization,VPG,124,44.76
2_step_optimization,VPG,125,45.44
2_step_optimization,VPG,126,43.82
2_step_optimization,VPG,127,43.25
2_step_optimization,VPG,128,50.19
2_step_optimization,VPG,129,52.62
2_step_optimization,VPG,130,49.53
2_step_optimization,VPG,131,46.21
2_step_optimization,VPG,132,49.87
2_step_optimization,VPG,133,52.52
2_step_optimization,VPG,134,53.25
2_step_optimization,VPG,135,49.99
2_step_optimization,VPG,136,49.7
2_step_optimization,VPG,137,55.61
2_step_optimization,VPG,138,52.48
2_step_optimization,VPG,139,46.26
