FOMAML,VPG,0,71.07
FOMAML,VPG,1,54.74
FOMAML,VPG,2,94.53
FOMAML,VPG,3,187.72
FOMAML,VPG,4,240.26
FOMAML,VPG,5,182.0
FOMAML,VPG,6,304.96
FOMAML,VPG,7,410.3
FOMAML,VPG,8,458.08
FOMAML,VPG,9,467.17
FOMAML,VPG,10,468.49
FOMAML,VPG,11,467.69
FOMAML,VPG,12,467.36
FOMAML,VPG,13,468.39
FOMAML,VPG,14,465.13
FOMAML,VPG,15,459.46
FOMAML,VPG,16,462.46
FOMAML,VPG,17,467.11
FOMAML,VPG,18,468.76
FOMAML,VPG,19,467.39
FOMAML,VPG,20,469.93
FOMAML,VPG,21,469.56
FOMAML,VPG,22,468.36
FOMAML,VPG,23,469.6
FOMAML,VPG,24,469.9
FOMAML,VPG,25,469.67
FOMAML,VPG,26,469.26
FOMAML,VPG,27,469.82
FOMAML,VPG,28,470.91
FOMAML,VPG,29,471.03
FOMAML,VPG,30,470.21
FOMAML,VPG,31,467.88
FOMAML,VPG,32,470.94
FOMAML,VPG,33,470.47
FOMAML,VPG,34,470.71
FOMAML,VPG,35,470.65
FOMAML,VPG,36,457.89
FOMAML,VPG,37,406.34
FOMAML,VPG,38,467.77
FOMAML,VPG,39,470.63
FOMAML,VPG,40,468.63
FOMAML,VPG,41,470.49
FOMAML,VPG,42,470.88
FOMAML,VPG,43,466.66
FOMAML,VPG,44,466.54
FOMAML,VPG,45,469.23
FOMAML,VPG,46,471.2
FOMAML,VPG,47,470.66
FOMAML,VPG,48,469.59
FOMAML,VPG,49,470.16
FOMAML,VPG,50,470.6
FOMAML,VPG,51,468.93
FOMAML,VPG,52,470.69
FOMAML,VPG,53,471.2
FOMAML,VPG,54,469.95
FOMAML,VPG,55,471.2
FOMAML,VPG,56,469.79
FOMAML,VPG,57,468.33
FOMAML,VPG,58,470.05
FOMAML,VPG,59,470.87
FOMAML,VPG,60,471.2
FOMAML,VPG,61,470.16
FOMAML,VPG,62,468.85
FOMAML,VPG,63,468.77
FOMAML,VPG,64,469.43
FOMAML,VPG,65,470.88
FOMAML,VPG,66,470.44
FOMAML,VPG,67,471.2
FOMAML,VPG,68,470.45
FOMAML,VPG,69,468.81
FOMAML,VPG,70,460.47
FOMAML,VPG,71,445.31
FOMAML,VPG,72,464.1
FOMAML,VPG,73,463.39
FOMAML,VPG,74,389.12
FOMAML,VPG,75,211.98
FOMAML,VPG,76,91.5
FOMAML,VPG,77,67.25
FOMAML,VPG,78,64.97
FOMAML,VPG,79,66.8
FOMAML,VPG,80,68.19
FOMAML,VPG,81,71.34
FOMAML,VPG,82,71.69
FOMAML,VPG,83,69.67
FOMAML,VPG,84,68.38
FOMAML,VPG,85,69.44
FOMAML,VPG,86,69.46
FOMAML,VPG,87,69.34
FOMAML,VPG,88,66.81
FOMAML,VPG,89,63.72
FOMAML,VPG,90,64.48
FOMAML,VPG,91,60.92
FOMAML,VPG,92,55.35
FOMAML,VPG,93,42.85
FOMAML,VPG,94,43.16
FOMAML,VPG,95,53.6
FOMAML,VPG,96,54.48
FOMAML,VPG,97,56.39
FOMAML,VPG,98,60.69
FOMAML,VPG,99,56.74
FOMAML,VPG,100,47.72
FOMAML,VPG,101,54.75
FOMAML,VPG,102,54.3
FOMAML,VPG,103,56.82
FOMAML,VPG,104,54.7
FOMAML,VPG,105,62.99
FOMAML,VPG,106,65.14
FOMAML,VPG,107,66.0
FOMAML,VPG,108,65.42
FOMAML,VPG,109,68.45
FOMAML,VPG,110,71.16
FOMAML,VPG,111,70.4
FOMAML,VPG,112,70.3
FOMAML,VPG,113,70.82
FOMAML,VPG,114,71.05
FOMAML,VPG,115,71.45
FOMAML,VPG,116,71.37
FOMAML,VPG,117,71.67
FOMAML,VPG,118,69.94
FOMAML,VPG,119,70.32
FOMAML,VPG,120,69.64
FOMAML,VPG,121,69.76
FOMAML,VPG,122,69.29
FOMAML,VPG,123,69.08
FOMAML,VPG,124,70.12
FOMAML,VPG,125,70.54
FOMAML,VPG,126,69.85
FOMAML,VPG,127,69.34
FOMAML,VPG,128,68.05
FOMAML,VPG,129,71.19
FOMAML,VPG,130,71.0
FOMAML,VPG,131,69.06
FOMAML,VPG,132,70.61
FOMAML,VPG,133,70.87
FOMAML,VPG,134,69.89
FOMAML,VPG,135,71.67
FOMAML,VPG,136,70.73
FOMAML,VPG,137,70.61
FOMAML,VPG,138,70.21
FOMAML,VPG,139,70.68
FOMAML,VPG,140,70.71
FOMAML,VPG,141,70.89
FOMAML,VPG,142,71.47
FOMAML,VPG,143,70.81
FOMAML,VPG,144,70.76
FOMAML,VPG,145,70.29
FOMAML,VPG,146,70.89
FOMAML,VPG,147,70.68
FOMAML,VPG,148,70.08
FOMAML,VPG,149,71.66
FOMAML,VPG,150,69.46
FOMAML,VPG,151,68.35
FOMAML,VPG,152,64.81
FOMAML,VPG,153,67.19
FOMAML,VPG,154,68.0
